spot_id,name_local,name_ko,translation_status,description,areas,categories,source_url,disposition,classification,reason
26881,吉武遺跡群（よしたけいせきぐん）,,official_korean_unavailable,国指定史跡。吉武高木遺跡は、早良平野を貫流する室見川中流左岸扇状地（吉武遺跡群）に立地。弥生時代前期末〜中期初頭の金海式甕棺墓・木棺墓等11基からなる区画された墓地が検出され、銅剣・銅戈・銅矛の武器、多鈕細文鏡、玉類多数が出土した。このほか古墳、寺院、中世集落なども発見されている。,WEST COAST,歴史・神社・仏閣,https://yokanavi.com/spots/26881,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
26897,名島城跡（なじまじょうあと）,,official_korean_unavailable,東を除く三方を海に囲まれた戦国時代の平山城。東西840ｍ、南北280～400ｍの規模で、北に本丸、南に二の丸、三の丸を配し、海水を引き込んだ堀割と空堀で周囲を防御していた。天文年間（1532～1555）に立花城主･立花鑑載が支城として築造したとされ、天正15年（1587）に小早川隆景が大改修を行なった。初代福岡藩主･黒田長政も初めはここを居城としたが、城下町の発展に不便な土地であることから、...,EAST COAST,歴史・神社・仏閣,https://yokanavi.com/spots/26897,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
27048,名島帆柱石（なじまほばしらいし）,,official_korean_unavailable,古第三紀志免層群名島層の砂山、礫岩層(れきがんそう)中に含まれる珪化木(けいかぼく)で、9個の円柱状石からなる。 香椎宮の社伝によれば、神功皇后が三韓出兵の時使用した船の帆柱が化石になったものとされている。 波打際の岩の上に輪切りにされた数個の丸い柱状の石が時をしのばせるように並んでいる。,EAST COAST,歴史・神社・仏閣,https://yokanavi.com/spots/27048,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
27050,名島弁財天社,,official_korean_unavailable,承和(じょうわ)年間(833~850)に天台宗慈覚大師円仁(てんだいしゅうじかくだいしえんにん)が開いたと伝えられている。 豊臣秀吉は九州征伐の際当社に詣で、小早川隆景(こばやかわたかかげ)に命じて、九州の守護として名島城を築かせた。その折、隆景は堂を修築して城の鎮守とし、その後、歴代藩主の崇敬を受けた。 明治維新の神仏分離で、弁天社は名島神社となり、弁天社はこの地に祭られるようになった...,EAST COAST,歴史・神社・仏閣,https://yokanavi.com/spots/27050,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
27162,名島橋,,official_korean_unavailable,多々良川河口に架かる名島橋は、1933年にそれまでの板橋を改修してつくられた近代的な橋です。 全長204m、幅24m、７連のアーチからなる橋は当時としては大規模なもので、今でも膨大な交通量を支えています。,EAST COAST,建築物,https://yokanavi.com/spots/27162,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
27049,名島神社と名島城跡,,official_korean_unavailable,九州を平定した豊臣秀吉が、小早川隆景に命じて、天正16年(1588)から修築し、九州監察の拠点とした。 慶長5年(1600)黒田長政が入城したが、福岡城を築いてからは廃城となった。 また、神社は当初、山上にあったが、隆景が修築のとき、本丸下の現在地に移されたものである。,EAST COAST,歴史・神社・仏閣,https://yokanavi.com/spots/27049,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
26967,和白干潟,,official_korean_unavailable,博多湾奥に広がる干潟。夏は潮干狩り客で賑い、冬には野鳥が飛来してくる。,EAST COAST,自然・景観,https://yokanavi.com/spots/26967,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
73914,国史跡吉武高木遺跡「やよいの風公園」,,official_korean_unavailable,"吉武高木（よしたけたかぎ）遺跡は、西に飯盛山、東に室見川を望む地に営まれた弥生時代の大規模な遺跡です。 弥生時代中期（約2,200年前～2,000年前）の「国」（地域的なまとまり）の成立と展開を知る上で特に重要な遺跡として、 平成5（1993）年に国史跡に指定されました。 「やよいの風公園」は歴史公園として、2017年4月にオープンしました。 2.7ヘクタールの敷地に当...",WEST COAST,歴史・神社・仏閣|レジャー・アウトドア,https://yokanavi.com/spots/73914,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
27299,圓應寺,,official_korean_unavailable,浄土宗の寺院。山号は照福山。 慶長7年（1602）4月、福岡藩祖黒田如水（黒田官兵衛孝高）の正室照福院殿（光姫）が開基となり創建。 天蓮社真誉見道を開山に招請。黒田家の菩提寺とした。 照福院殿墓碑は福岡大空襲により崩れたため1980年（昭和55年）に再建立。題字は第25-28代福岡市長進藤一馬の書。 歴代上人の口伝によると、戦前の墓石内には照福院殿の毛髪も納められていたといわれる。 黒田六代...,大濠・六本松,歴史・神社・仏閣,https://yokanavi.com/spots/27299,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
26890,地蔵松原元寇防塁（じぞうまつばらげんこうぼうるい）,,official_korean_unavailable,貝塚駅の南南東約300ｍ、ＪＲ鹿児島本線を挟み、東西にある元寇防塁。箱崎地区は薩摩藩が分担して防塁を築いたという記録があり、現在は一部土塁状の高まりが残っている。平成5年に試掘調査を行った際は、防塁構築石材が出土した。東側の多々良川河口には乱杭を打ったといわれている。線路西側の地蔵松原公園に説明板が建っている。,EAST COAST,歴史・神社・仏閣,https://yokanavi.com/spots/26890,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
27061,坊主ヶ滝（ぼうずがたき）,,official_korean_unavailable,この滝は､金山(かなやま)登山道の入口にあたり､不動(ふどう)滝とも通天(つうてん)滝または紅葉(もみじ)の滝ともいわれ､かつては､僧侶の修行の場でした。水の勢いが強く､高さ15m､幅3mあって､滝つぼ､深い淵になっています｡ この豊かな清流は､坊主川を下って室見(むろみ)川に流れ､夫婦石浄水場(めおといしじょうすいじょう)を経て市民の大切な飲料水として使われています｡,シーサイドももち・早良,自然・景観,https://yokanavi.com/spots/27061,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
27064,壱岐神社,,official_korean_unavailable,日本書記によると武内宿禰(たけうちすくね)の身替りとなって無実の罪に服して死んだ壱岐直真根子（いきのあたいまねこ）の忠魂を祭った社である。伝説では生の松原の地名は、神功皇后が松の枝を逆にさして戦勝を占ったとき、その枝が生きて栄えたことから付けられたとされている。後年その松は函松(はこまつ)といっていたが、今は枯れてしまってその一部を御神前に奉納され崇敬のまととなっている。,WEST COAST,歴史・神社・仏閣,https://yokanavi.com/spots/27064,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
27054,多々良浜古戦場,,official_korean_unavailable,京都の合戦で敗れ、九州まで逃れた足利尊氏は、延元元年（1336）宗像大宮司らの援軍を得て、多々良川右岸丘陵に陣どり、肥後の菊池武敏が率いる九州勢の大軍を迎え撃った。 当時、この付近一帯は戦場となり激戦が展開されたところで、戦いは菊池側の松浦、神崎ら諸軍の裏切りから乱軍となり、形勢は尊氏側に傾いた。余勢をかった尊氏は京に上り、室町幕府を築いた。,EAST COAST,歴史・神社・仏閣,https://yokanavi.com/spots/27054,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
27040,大乗寺跡（だいじょうじあと）,,official_korean_unavailable,大乗寺は法皇山宝珠院と号して､昔は奈良西大寺の末寺で律宗に属し､亀山上皇の勅願寺でありましたが､のち浄土宗に転じ､更に真言宗に改宗､大正9年(1920)長宮寺と合併して､中央区大手門一丁目に移り戦災で焼失しました｡ この寺跡に亀山上皇が元寇の際､西大寺の叡尊(えいそん)に命じて､博多において敵国降伏の祈願を行わせた勅願石や､県指定文化財の地蔵菩薩板碑､蒙古碇石があります｡,博多旧市街,歴史・神社・仏閣,https://yokanavi.com/spots/27040,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
27036,大同庵跡,,official_korean_unavailable,京都大徳寺(だいとくじ)の古渓(こけい)(宗陳)(そうちん)は天正(てんしょう)16年(1588)豊臣秀吉の怒りにふれて博多へ追われた｡博多では古渓を慕う豪商の島井宗室(しまいそうしつ)･神屋宗湛(かみやそうたん)らが古渓のために、大同庵(だいどうあん)を建てて居住させた｡古渓は茶会を催したりして時を過ごしたが､天正18年(1590)許されて京都に帰った｡,博多旧市街,歴史・神社・仏閣,https://yokanavi.com/spots/27036,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
26853,大平寺古墳群（たいへいじこふんぐん）,,official_korean_unavailable,7基からなる古墳群。太平寺緑地保全地区内にあり、4基の円墳の墳丘が確認できるが、古墳自体は未調査のまま。貝原益軒の『筑前国続風土記』には、「桧原村の内にて柏原の境にある禅寺なりしとやか今に其跡残れり。那珂郡屋形原に居たる千葉探題の帰依の寺なりし故むかしは大寺なりしとやか」と書かれている。室町時代の阿弥陀如来の石仏と板碑がある。,南,歴史・神社・仏閣,https://yokanavi.com/spots/26853,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
27057,大平寺跡（たいへいじあと）,,official_korean_unavailable,筑前国続風土記によると「桧原(ひばる)村の内にて橿原（かしわばら）の境にある禅寺なりしとかや今に其跡残れり。広さ78反ばかりあり、本尊観音は朽ちはて、仏体とも見えざる村人草の庵をかまえて入れ置きけり、那珂郡屋形原（現福岡市）に居たる千葉探題（たんだい）帰依の寺なりし故むかしは大寺なりしとかや」と見え、現在寺跡に阿弥陀如来坐像の石仏や梵字を刻んだ供養塔がある。,南,歴史・神社・仏閣,https://yokanavi.com/spots/27057,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
26924,大日堂（だいにちどう）,,official_korean_unavailable,旧早良郡脇山村池田にある大日堂は、背振山東門寺の別院跡に、大村兵庫助、多々良興景という士によって天文年間（1532～1555）に建立された。貝原益軒の『筑前国続風土記』以来、近世の地誌類にも紹介されている。この堂に安置されている本尊の木造大日如来座像は、高さ130.5cm、檜材の寄木造りで、前面漆箔を施し、背面は漆仕上げで造られている。市指定の文化財。,シーサイドももち・早良,歴史・神社・仏閣,https://yokanavi.com/spots/26924,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
196555,大濠テラス 八女茶と日本庭園と。,,official_korean_unavailable,福岡のオアシス・大濠公園南側エリアに、八女茶をテーマとした2階建て和モダン建築の新しい施設「大濠テラス 八女茶と日本庭園と。」がニューオープン！ 1階は幅の広い大きなテラス窓一面、開放感のあるナチュラルなカフェ空間です。八女茶を中心に福岡県各地域から届けられる旬な具材を厳選し、様々なメニューを楽しめるカフェもあります。レンタル着物店も併設していますので、レンタル着物を着て日本庭園や大濠...,大濠・六本松,その他|自然・景観|おみやげ（食品・酒）,https://yokanavi.com/spots/196555,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
27032,大隈言道屋敷跡（おおくまことみちやしきあと）,,official_korean_unavailable,今泉公園に隣接した処に、歌人大隈言道が天保7年（1836）39歳のときから住んでいた旧居「ささのや」があった。言道は二川相近（ふたがわすけちか）について和歌を、日田（大分県）の広瀬淡窓（ひろせたんそう）に漢学を学び、大阪に出て歌人らと交流するなど歌道に精進、明治元年71歳で亡くなった。墓は香正寺にある。,天神・薬院,歴史・神社・仏閣,https://yokanavi.com/spots/27032,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
27033,天然記念物（県指定）ツクシオオカヤツリ,,official_korean_unavailable,カヤツリ草科の一種で､多年生草本である｡茎は三角形で太く､高さは1～1.5メートルになる｡冬は茎は枯れるが､8月未から10月にかけて10～20センチはどの花をつける｡マレーシア､インド地方に産するが､わが国ではここのほかに分布地は知られていない｡,大濠・六本松,その他,https://yokanavi.com/spots/27033,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
118689,夫婦恵比須神社,,official_korean_unavailable,夫婦恵比須神社は博多祇園山笠で有名な櫛田神社の境内にあります。 趣ある佇まいの拝殿では，多くの人がお祈りしています。 また、拝殿の向かいには福岡市保存樹の「夫婦銀杏」あり、大樹三本の内、手前一本が雌木で秋にはたわわに黄金色の実をつけます。 子孫を宿すところから、古来夫婦円満・縁結びの霊樹として篤く信仰されています。 櫛田神社本殿を訪れた後に、夫婦円満や縁結び、商売繁盛を願って訪れてみ...,博多旧市街,歴史・神社・仏閣,https://yokanavi.com/spots/118689,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
268030,奈多海岸,,official_korean_unavailable,奈多海岸は玄界灘に面した海岸で、都市部からのアクセスが良いにもかかわらず、手つかずの自然が残る幻想的な海岸として知られています。,,自然・景観,https://yokanavi.com/spots/268030,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
26933,妙福寺庭園（みょうふくじていえん）,,official_korean_unavailable,浄土真宗西本願寺派で、山号は地福山。ここの庭園は西南側の書院の前面に広がっている。書院の前を流れる自然の小川（金屑川）を利用して、起伏の豊かな白砂の築山を作っている。大小の配石や竹林、広葉樹との調和が美しい市指定の文化財。築庭の年代は定かでないが、その作風から見て江戸時代以前ものと推定される。,シーサイドももち・早良,歴史・神社・仏閣,https://yokanavi.com/spots/26933,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
27278,姉子の浜の鳴き砂（あねごのはまのなきすな）,,official_korean_unavailable,幅約２０m、長さ１kmに渡って続く鳴き砂の海岸。 音の元となる石英の含有率が高く、純度の高い砂であることから、砂の上を歩くとキュッキュッと不思議な音を聞くことができる。,WEST COAST,自然・景観,https://yokanavi.com/spots/27278,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
159420,姪浜住吉神社,,official_korean_unavailable,姪浜住吉神社祭神は、家内安全・海上安全・交通安全・開運・厄除け・災難除け・安産・商売繁盛のご利益があるとされ、宮司がクイズミリオネアでパーフェクトを達成したことから開運の神社として特に有名です。 住吉神社の起源は、奈良時代の天平十五年（西暦七四三年）九月二十九日の夜半、住吉明神のご出現があり、翌年四月十三日にも異国 船来襲の調伏祈願の折にご出現され、このため一宇の小社を建立し住吉三神をお祭...,WEST COAST,歴史・神社・仏閣,https://yokanavi.com/spots/159420,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
27031,安国寺,,official_korean_unavailable,慶長5年(1600)､豊前から筑前の国主となった黒田長政が､天翁全補禅師(てんおうぜんぽぜんし)のために､豊前の安国寺を移したものである｡寛永12年(1635)火災で焼失したが､２代藩主忠之の援助で再興された。境内には筑前の刀工信国一家、伝説「飴買い幽霊｣の墓がある｡ 平成２年には、境内を拡張し、平成５年には、高さ18、5ｍの山門を建設。山門の仁王像は、高さ4、2ｍで、西日本屈指のもの。平成...,天神・薬院,歴史・神社・仏閣,https://yokanavi.com/spots/27031,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
26922,宗勝寺（浦宗勝墓）（そうしょうじ/うらむねかつぼ）,,official_korean_unavailable,高節山麓にある曹洞宗の寺。小早川隆景の重臣で、立花城代を務めた浦宗勝が亡妻を弔うため永禄12年（1569）に建立した。寺は後に焼失し、現在の本堂は約200年前に再建されたもの。本堂左手前の山道を案内に従って登れば、竹林の中に宗勝とその妻の墓が、5人の重臣の墓と共にある。,EAST COAST,歴史・神社・仏閣,https://yokanavi.com/spots/26922,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
26968,室見川河口,,official_korean_unavailable,福岡タワーや都市高速といった、都心の風景を見ながら潮干狩りができる。駐車場が少ないので、公共交通機関を利用しよう。,WEST COAST,自然・景観,https://yokanavi.com/spots/26968,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
72870,室見川緑地,,official_korean_unavailable,河畔に続く緑のベルト。全長約4.7kmのランニング・ハイキングコースになっており，魚釣りやジョギング，散歩を楽しむ人も多い。春の桜並木，冬の野鳥など季節を肌で感じることができる。,シーサイドももち・早良,その他|スポーツ,https://yokanavi.com/spots/72870,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
26876,宮前古墳群（みやまえこふんぐん）,,official_korean_unavailable,大神神社境内と、現在の高見台南公園に分布する3基の円墳群。神社拝殿西横の1号墳は横穴式石室の玄室が残り、公園緑地内にある3号墳は墳丘径20ｍ、内部主体全長7.3ｍの横穴式石室。現在も形のよい墳丘と石室が残されている。石室からは須恵器と土師器が出土し、この古墳群では一番最初の6世紀末、造られたものと考えられている。,EAST COAST,歴史・神社・仏閣,https://yokanavi.com/spots/26876,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
26948,宮崎安貞の書斎・墓（みやざきやすさだのしょさい・はか）,,official_korean_unavailable,宮崎安貞（1623～1897）は、安芸（広島県）藩士･宮崎儀右衛門の二男。25歳の時、二代藩主･黒田忠之に山林奉行として仕えたが、まもなく辞職した。諸国を巡歴して農業技術を学んだ後、筑前国女原村に住み、農業の実践・研究・指導に専念。宮崎開などの新田開発も指導しながら、元禄9年（1696）に日本初の体系的な農業技術書『農業全書』を完成させた。墓の近くには執筆当時の書斎も保存されている。県指定史跡。,WEST COAST,歴史・神社・仏閣,https://yokanavi.com/spots/26948,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
26855,寺塚穴観音古墳（てらつかあなかんのんこふん）,,official_korean_unavailable,曹洞宗補陀山興宗寺の境内、右側丘陵の半腹に南向きに位置している円墳。墳丘の推定直径は約20mで、石室は複室構造の横穴式。古墳時代後期のものとされている。石室内の奥の間の正面には阿弥陀、左右には観音、勢至両菩薩が彫られている。作者・製作時期は不明だが、その形態から穴観音と呼ばれて信仰されている。,南,歴史・神社・仏閣,https://yokanavi.com/spots/26855,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
27063,小戸大神宮,,official_korean_unavailable,伝説では伊邪那岐(いざなぎ)の神の「みそぎ祓(ばらい)」をしたところで天照大神、志賀三神、住吉三神が出現したという由緒の地とされている。享保10年（1725）6代藩主黒田継高(つぐたか)が社殿を建立し、伊勢神宮の古例にならい、20年ごとに新旧両殿交互に改築遷座が行われていた。神功(じんぐう)皇后の休憩安産石の由緒により、安産祈願またけいれんの病に霊験があるとされている。 附近に皇后の朝鮮出兵...,WEST COAST,歴史・神社・仏閣,https://yokanavi.com/spots/27063,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
26880,山ノ鼻1号墳,,official_korean_unavailable,古墳時代（４世紀）に造られた、長さ約37ｍの前方後円墳です。JR筑肥線「九大学研都市駅」や「さいとぴあ（福岡市西部地域交流センター）」のすぐ南側にあります。平成27年に古墳周辺の整備を行い、現在古墳公園としてオープンしています。古墳の上には、新たに盛土を行って保護し、盛土のすそにめぐらした縁石で古墳本来の形を表現しています。盛土の上には説明板が置かれています。,WEST COAST,歴史・神社・仏閣|ファミリー,https://yokanavi.com/spots/26880,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
27150,川端飢人地蔵（かわばたうえにんじぞう）,,official_korean_unavailable,享保の飢饉の犠牲者は、筑前国内で死者10万人とも言われている。 飢饉で亡くなった人を祀る市内各所の飢人地蔵のひとつで、博多川沿いにまつられている。おにぎり地蔵や味噌食い地蔵など、各地域の人が今も祭礼を受け持つ。 毎年、８月23日、24日には供養祭が行われている。,博多旧市街,歴史・神社・仏閣,https://yokanavi.com/spots/27150,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
27272,平原歴史公園（ひらばるれきしこうえん）,,official_korean_unavailable,日本最大の銅鏡「内行花文鏡」が出土した平原王墓を中心に、歴史と自然に親しめる公園として整備したもの。数々の出土品を再現した陶壁画や石造りベンチを設け、古代の木であるホホガシやクスノキを植栽している。また、秋になると地元の人々によって植えられたコスモスが見頃を迎える。,WEST COAST,ファミリー,https://yokanavi.com/spots/27272,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
26954,平尾山荘,,official_korean_unavailable,平尾山荘は郷土出身の幕末の女流歌人、また勤王家の一人として異彩を放つ野村望東尼（1806～1867）の閑居地。当時の草庵が復元された、建物内が見学できる市指定の史跡だ。望東尼は54歳の時に夫を失い剃髪するが、この頃から尊王の志に燃えて高杉晋作ら尊皇の士を山荘に庇護するようになった。慶応元年（1865）、佐幕派により捕らえられ玄海の孤島姫島に流されたが、のちに高杉晋作の命を受けた者によって救い...,天神・薬院,歴史・神社・仏閣,https://yokanavi.com/spots/26954,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
27039,幻住庵,,official_korean_unavailable,延元元年（1336年）の創建で、無隠元晦（むいんげんかい）により開山されました。以前は、那珂郡馬出（まいだし）村（現在の東区馬出）にありましたが、天正年間（1573年-1591年）に兵火にかかり焼失。正保3年（1646年）、博多の豪商大賀宗九（おおがそうく）の息子宗伯（そうはく）が、現在地に再建しました。墓所には、宗九・宗伯父子の墓があります。また、文化・文政年間（1804年-1830年）に...,博多旧市街,歴史・神社・仏閣,https://yokanavi.com/spots/27039,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
26912,志式神社（ししきじんじゃ）,,official_korean_unavailable,ＪＲ奈多駅の北側の松林に囲まれた砂丘上に鎮座。祭神は火明神や豊玉姫神などで、農業と漁業の神として信仰されている。一の鳥居をくぐった右手に建つ志式座（市指定文化財）は、間口16.3ｍ、奥行5.27ｍの桟瓦葺切妻平入の建物で、舞台の下手には7.22ｍの花道が常設され、現在も神社の祭りで使用されている。11月19日（旧暦10月19日）の秋大祭には、県指定無形民俗文化財の「早魚（はやま）行事」が奉納...,EAST COAST,歴史・神社・仏閣,https://yokanavi.com/spots/26912,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
27281,志摩歴史資料館,,official_korean_unavailable,志摩地域の歴史をわかりやすく展示している常設展示室をはじめ、企画展示室や埋蔵文化財の収蔵庫、調査、研究のための学芸員室、会議室等を備えている。,WEST COAST,歴史・神社・仏閣,https://yokanavi.com/spots/27281,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
26809,志賀島ビジターセンター,,official_korean_unavailable,志賀島といえば金印発見の地。「休暇村志賀島」の敷地内にある「志賀島ビジターセンター」では、金印の模型などの考古資料をはじめとし、志賀島の歴史、自然、生き物を紹介。島の木の実などを使ってものづくりを体験できるワークスペースも。志賀島に遊びに行ったらぜひ立ち寄ってみよう。,EAST COAST,文化・芸術,https://yokanavi.com/spots/26809,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
27273,怡土城跡（いとじょうあと）,,official_korean_unavailable,福岡市との境にそびえる高祖山にある大規模な山城跡。天平勝宝8年（756）に造られ、礎石や高さ4～5ｍにおよぶ土塁を残している。城跡全体が国の史跡となっている。築城の際に鎮守神として祭られた高祖神社があり、春と秋の年2回、県の無形民俗文化財に指定される高祖神楽が奉納されている。,WEST COAST,歴史・神社・仏閣,https://yokanavi.com/spots/27273,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
26902,恵光院（えこういん）,,official_korean_unavailable,千利休が豊臣秀吉を招いて茶会を開いたという寺院。筥崎宮の社坊である座主坊の末寺で、福岡藩二代藩主･黒田忠之の開基により寛永年間（1624～1644）に建立された。明治初期の廃仏毀釈の際、法院賢秀が筥崎宮や社坊の仏教関係の遺品を恵光院に移して守った。これらの遺品の内、木造釈迦如来坐像（市指定文化財）は高さ94.2cmで、鎌倉時代に中央の仏師により制作されたもの。元箱崎村原田の瑞応寺という禅寺の...,EAST COAST,歴史・神社・仏閣,https://yokanavi.com/spots/26902,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
213521,手遊び工房 和居２我家２,,official_korean_unavailable,"焼かないで固まる「つちだま」を使い,植木鉢やガーデニングオブジェを作っています。 ミニガーデン用の小さなおうち,水槽用のオブジェ,かわいいペットの壁掛けなど,楽しんで作ることができます。",,ファミリー,https://yokanavi.com/spots/213521,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
27282,新町遺跡展示館,,official_korean_unavailable,弥生時代の早期・前期の支石墓を含む５７墳墓を展示。稲作開始時期での初めての人骨出土として人類学上注目されている。平成12年9月6日国史跡に指定（新町支石墓群）,WEST COAST,歴史・神社・仏閣,https://yokanavi.com/spots/27282,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
118695,新硯稲荷神社,,official_korean_unavailable,新硯稲荷神社は櫛田神社近くの「博多町家ふるさと館」の向かい側，通路の奥にあります。 祀られている「宇賀御魂命」（うかのみたま）の「ウカ」は古い言葉で穀物・食物の意味。元々は農業の神ですが，現在は商工業を含め産業全体の神として信仰されており，毎年２月にはその年の実りを祈念する「初午祭」が執り行われます。 この神社の特徴は，他の稲荷神社に狐の石像があるのと違って，屋根瓦に狐の像が潜んでいるこ...,博多旧市街,歴史・神社・仏閣,https://yokanavi.com/spots/118695,excluded,not_published_in_official_korean_guide,"preserved in the complete Japanese official catalog, but excluded from the Korean-traveler denominator because the official Korean guide does not publish this spot"
