product_id,city_queries,product_title,product_url,detail_status,section_count,positive_section_count,negative_section_count,neutral_section_count
5542739,후쿠오카 | 히로시마,히로시마 바 호핑 푸드 투어,https://experiences.myrealtrip.com/products/5542739,ok,8,5,2,1
5542730,후쿠오카 | 히로시마,히로시마 & 미야지마 일일 투어,https://experiences.myrealtrip.com/products/5542730,ok,8,5,2,1
5542738,후쿠오카 | 히로시마,히로시마 & 미야지마 일일 투어 (히로시마 출발),https://experiences.myrealtrip.com/products/5542738,ok,8,5,2,1
5542744,후쿠오카 | 히로시마,히로시마 투어 (현지 음식 시식 포함),https://experiences.myrealtrip.com/products/5542744,ok,8,5,2,1
5542743,후쿠오카 | 히로시마,히로시마 오전 하이킹 투어 & 야외 다도 체험,https://experiences.myrealtrip.com/products/5542743,ok,8,5,2,1
5542688,후쿠오카,구마모토 성 & 아소 화산 & 구센리 & 다자이후 텐만구/구로카와 온천 1일 투어 (후쿠오카 출발),https://experiences.myrealtrip.com/products/5542688,ok,9,6,2,1
3887815,후쿠오카,"*후쿠오카출발 *우리끼리만 후쿠오카에서 히타, 쿠로가와,아소산 일대 *당일* 초 실속여행",https://experiences.myrealtrip.com/products/3887815,ok,9,3,2,4
3520869,후쿠오카,1DAY 드라이빙 맞춤여행 투어! 후쿠오카 시내 근교지역을 자유롭게 맞춤투어 / 로컬투어,https://experiences.myrealtrip.com/products/3520869,ok,9,3,2,4
3841906,후쿠오카,"[당일] 눈과 입이 즐거운 식도락의 도시, 후쿠오카 시티투어 (비디오 가이드) #1+1",https://experiences.myrealtrip.com/products/3841906,ok,9,3,2,4
3887823,후쿠오카,후쿠오카에서 출발하는 당일 나가사키長崎 완전정복~~~,https://experiences.myrealtrip.com/products/3887823,ok,9,3,2,4
5869423,후쿠오카,"유후인 & 큐슈 자연동물공원 & 벳푸 바다지옥 & 가마도지옥 일일투어 (후쿠오카 출발, 1인 OK)",https://experiences.myrealtrip.com/products/5869423,ok,9,6,2,1
3887837,후쿠오카,후쿠오카출발 당일 투어 절경의 이토시마(糸島) 카라츠(唐津) 모두 돌아보기,https://experiences.myrealtrip.com/products/3887837,ok,9,3,2,4
5024112,후쿠오카,벳푸 지옥온천 + 규슈 동물원 + 유후인 일일 투어,https://experiences.myrealtrip.com/products/5024112,ok,9,6,2,1
4956170,후쿠오카,[유후인 하차 가능] 후쿠오카 버스투어 히타 맥주공장 진격의 거인 1일 니코니코투어,https://experiences.myrealtrip.com/products/4956170,ok,9,3,2,4
4298411,후쿠오카,【한국어 가이드】야나가와 뱃놀이 투어 및 장어 구이 런치 (B-0078),https://experiences.myrealtrip.com/products/4298411,ok,9,3,2,4
3887829,후쿠오카,"2박3일 상품 후쿠오카출발 나가사키,운젠,야나가와,쿠마모토,아소산,쿠로가와 온천마을",https://experiences.myrealtrip.com/products/3887829,ok,9,3,2,4
3521464,후쿠오카,후쿠오카 시내 지역을 쉽고! 짧고! 굵게! 확실하게! 반나절동안 차량으로 드라이빙 투어,https://experiences.myrealtrip.com/products/3521464,ok,8,5,2,1
4520395,후쿠오카,【화산과 명성】구마모토성×아소 화산×쿠사센리 대초원 1일 투어(후쿠오카 출발),https://experiences.myrealtrip.com/products/4520395,ok,8,5,2,1
4845765,후쿠오카,타카치호 협곡(보트 체험 포함)과 아소 화산·쿠사치리 일일 투어(점심 포함),https://experiences.myrealtrip.com/products/4845765,ok,8,5,2,1
5541781,후쿠오카,구주쿠시마 크루즈 (나가사키),https://experiences.myrealtrip.com/products/5541781,ok,8,5,2,1
6057415,후쿠오카,후쿠오카 아프리칸 사파리 유후인 벳부 1일 버스투어 입장료포함 유투어버스 최소출발인원1명,https://experiences.myrealtrip.com/products/6057415,ok,8,5,2,1
5696445,후쿠오카,미야자키 3대 성지 순례：가미시키미쿠마노자 신사・아마노이와토 신화・타카치호 협곡 일일 관광,https://experiences.myrealtrip.com/products/5696445,ok,8,5,2,1
5869386,후쿠오카,나카가와 리버 크루즈,https://experiences.myrealtrip.com/products/5869386,ok,8,5,2,1
4944164,후쿠오카,[단체 단독 전용] 큐슈 후쿠오카 일일 투어 10인 이상 프라이빗 차량 가이드 맞춤 여행,https://experiences.myrealtrip.com/products/4944164,ok,8,5,2,1
5854894,후쿠오카,"[수족관&동물원] 유후인&벳푸 우미타마고, 다카사키야마 후쿠오카 근교 일일투어 소소버스투어",https://experiences.myrealtrip.com/products/5854894,ok,8,5,2,1
3511661,후쿠오카,"[프라이빗투어] 후쿠오카,나가사키,사가,쿠마모토 주요 관광명소를 한번에! 2박3일 투어",https://experiences.myrealtrip.com/products/3511661,ok,9,6,2,1
4476030,후쿠오카,규슈&오이타: 다자이후 천만궁&벳푸 곤돌라&긴린호 일일투어(후쿠오카 출발),https://experiences.myrealtrip.com/products/4476030,ok,8,5,2,1
5704124,후쿠오카,다카치호 관광 열차 당일 투어,https://experiences.myrealtrip.com/products/5704124,ok,8,5,2,1
4159287,후쿠오카,[후쿠오카/유후인/벳푸/구마모토 프라이빗] 일본 큐슈 3일 알찬 투어 (FUK-2030),https://experiences.myrealtrip.com/products/4159287,ok,8,5,2,1
4159277,후쿠오카,[유후인/벳푸/후쿠오카 프라이빗] 일본 큐슈 2일 프라이빗 투어 (FUK-2020),https://experiences.myrealtrip.com/products/4159277,ok,8,5,2,1
3509069,후쿠오카,[큐슈] 2박3일 가족이 즐기는 프라이빗 투어!,https://experiences.myrealtrip.com/products/3509069,ok,9,6,2,1
3885283,후쿠오카,[프라이빗/후쿠오카 출발] 힐링이되는 구마모토의 바다 아마쿠사.맞춤여행.세미스냅.vip투어,https://experiences.myrealtrip.com/products/3885283,ok,8,5,2,1
3509081,후쿠오카,큐슈 전지역 통역업무 지원~일본/후쿠오카,https://experiences.myrealtrip.com/products/3509081,ok,8,5,2,1
3887821,후쿠오카,"후쿠오카에서 떠나봐요. 벳푸, 유후인, 다자이후까지 하루만에 다 보고올까요?",https://experiences.myrealtrip.com/products/3887821,ok,8,5,2,1
3426954,후쿠오카,후쿠오카 출발 다자이후 히타 벳부 유후인 일일 버스 투어! B-0210,https://experiences.myrealtrip.com/products/3426954,ok,9,6,2,1
4168833,후쿠오카,"후쿠오카 다자이후・베프u 케이블카・유부인 마을・금린호 하루 관광,한국어 가이드",https://experiences.myrealtrip.com/products/4168833,ok,8,5,2,1
4157435,후쿠오카,[후쿠오카/프라이빗] 일본 후쿠오카 근교 1일 프라이빗 투어 (FUK-1011),https://experiences.myrealtrip.com/products/4157435,ok,8,5,2,1
5955909,후쿠오카,🦁입장권포함/오픈특가💛 일본 후쿠오카 벳푸 아프리칸 사파리&유후인 버스투어 라쿠투어,https://experiences.myrealtrip.com/products/5955909,ok,8,5,2,1
5735236,후쿠오카,큐슈 이토시마 비경: 천여사 & 토토로 숲 산책로 & 부부암 & 후쿠오카 타워 일일 코스,https://experiences.myrealtrip.com/products/5735236,ok,8,5,2,1
4614363,후쿠오카,후쿠오카 출발: 이토시마 1일투어[영어 가이드],https://experiences.myrealtrip.com/products/4614363,ok,8,5,2,1
3885479,후쿠오카,"일본 후쿠오카 온천 여행 차량 투어(거동이불편한부모님,아이가많은가족,인원이많은단체 특화)",https://experiences.myrealtrip.com/products/3885479,ok,8,5,2,1
3509070,후쿠오카,[프라이빗 투어] 2박3일 큐슈 자연과 함께 하는 온천여행~!,https://experiences.myrealtrip.com/products/3509070,ok,9,6,2,1
3880494,후쿠오카,"[후쿠오카 워킹투어] 골목골목 투어, 낭만의 후쿠오카",https://experiences.myrealtrip.com/products/3880494,ok,9,6,2,1
5730988,후쿠오카,"큐슈 쿠마모토 일일 투어 (쿠마모토성, 아소 화산, 쿠사센리) - 한국어 가이드",https://experiences.myrealtrip.com/products/5730988,ok,8,5,2,1
4816002,후쿠오카,[특정일 한정]후쿠오카 출발: 2026 나가사키 하우스텐보스 불꽃 축제 1일 투어,https://experiences.myrealtrip.com/products/4816002,ok,8,5,2,1
3509068,후쿠오카,[쿠마모토/프라이빗 투어] 1일 트레킹 투어~,https://experiences.myrealtrip.com/products/3509068,ok,9,3,2,4
4435009,후쿠오카,후쿠오카 1일투어［오호리공원 일본정원&♡고야이섬♡(아이노시마 相島)&다자이후텐만구］,https://experiences.myrealtrip.com/products/4435009,ok,8,5,2,1
5543422,후쿠오카,"후쿠오카 식도락 & 문화 투어: 가라토 시장 스시, 고쿠라 & 다자이후",https://experiences.myrealtrip.com/products/5543422,ok,8,5,2,1
4944183,후쿠오카,[단체 단독 전용] 후쿠오카 프라이빗 1박 2일 온천 료칸 여행 10인 이상 맞춤 투어,https://experiences.myrealtrip.com/products/4944183,ok,8,5,2,1
5529630,후쿠오카,"YoKaBus기린 맥주 후쿠오카, 아키즈키 성터, 히코산 슬로프카",https://experiences.myrealtrip.com/products/5529630,ok,8,5,2,1
5675704,후쿠오카,[후쿠오카] 난조인 와불+이토시마 1일 버스 투어,https://experiences.myrealtrip.com/products/5675704,ok,8,5,2,1
3887825,후쿠오카,사가에서 떠나는 나가사키 당일 실속만점 투어,https://experiences.myrealtrip.com/products/3887825,ok,8,5,2,1
6155233,후쿠오카,[후쿠오카출발] 이토시마 하루 프라이빗 단독투어｜후타미가우라·팜비치·토토로숲 + 선택코스1,https://experiences.myrealtrip.com/products/6155233,ok,8,5,2,1
3509071,후쿠오카,"[프라이빗 투어] 2박3일 후쿠오카 명문골프,쇼핑,맛집 만끽 하기~",https://experiences.myrealtrip.com/products/3509071,ok,9,3,2,4
5696444,후쿠오카,규슈 힐링 여행：다자이후·벳푸 전망·유후인 풍경 하루 코스,https://experiences.myrealtrip.com/products/5696444,ok,8,5,2,1
6060383,후쿠오카,【한국어 가이드】규슈 미야자키 인기 명소 당일 투어｜미야자키 특선 점심 포함,https://experiences.myrealtrip.com/products/6060383,ok,8,5,2,1
