city_query,category_name,category_value,page,rank_in_page,title,url,product_id,price_text,rating_text,image_url,city_match_status,raw_text
교토,투어,tour,1,1,[엔데이트립] 오사카 교토 1일 버스투어 한국어 가이드 최소출발인원 1인,https://experiences.myrealtrip.com/products/3412140,3412140,[엔데이트립] 오사카 교토 1일 버스투어 한국어 가이드 최소출발인원 1인,⭐ 4.8 (1881),https://dry7pvlp22cox.cloudfront.net/mrt-images-prod/2024/06/25/dUKQ/JSdwxP8Nxx.jpg,title_contains_city,"[엔데이트립] 오사카 교토 1일 버스투어 한국어 가이드 최소출발인원 1인 | ⭐ 4.8 (1881) | 44,900원~"
교토,투어,tour,1,2,"[한국어]교토 & 나라 1일 투어 |기요미즈데라, 후시미이나리 신사, 나라 사슴 공원",https://experiences.myrealtrip.com/products/5025655,5025655,"[한국어]교토 & 나라 1일 투어 |기요미즈데라, 후시미이나리 신사, 나라 사슴 공원",⭐ 4.9 (12),https://dry7pvlp22cox.cloudfront.net/mrt-images-prod/2026/04/08/ZEqQ/dGaFpmOyqX.jpg,title_contains_city,"[한국어]교토 & 나라 1일 투어 |기요미즈데라, 후시미이나리 신사, 나라 사슴 공원 | ⭐ 4.9 (12) | 48,214원~"
교토,투어,tour,1,3,[교토 여행] 이런곳은 안 가보셨죠? 프라이빗 투어만 가능한 특별한 장소로 초대,https://experiences.myrealtrip.com/products/3517928,3517928,"49,000원~",⭐ 5 (8),https://dry7pvlp22cox.cloudfront.net/mrt-images-prod/2024/08/25/Gd7I/eI8St1JING.jpg,title_contains_city,"[교토 여행] 이런곳은 안 가보셨죠? 프라이빗 투어만 가능한 특별한 장소로 초대 | ⭐ 5 (8) | 49,000원~"
교토,투어,tour,1,4,"[교토역 출발, 하차가능] 오사카 버스투어 아라시야마 금각사 청수사 니코니코 일일 투어",https://experiences.myrealtrip.com/products/4566549,4566549,"49,900원~",⭐ 5 (12),https://dry7pvlp22cox.cloudfront.net/mrt-images-prod/2026/06/30/wICQ/lWjLMSbTtX.jpg,title_contains_city,"[교토역 출발, 하차가능] 오사카 버스투어 아라시야마 금각사 청수사 니코니코 일일 투어 | ⭐ 5 (12) | 49,900원~"
교토,투어,tour,1,5,[비경 풀코스] 아마노하시다테·이네 주우야·미야마 합장촌 1일 투어(오사카 출발),https://experiences.myrealtrip.com/products/4460056,4460056,"50,000원~",⭐ 4.6 (7),https://dry7pvlp22cox.cloudfront.net/mrt-images-prod/2026/01/28/R65b/RCxX7TRZQd.jpg,unknown_or_other_city,"[비경 풀코스] 아마노하시다테·이네 주우야·미야마 합장촌 1일 투어(오사카 출발) | ⭐ 4.6 (7) | 50,000원~"
교토,투어,tour,1,6,[이네노후나야/오미하치만]스페셜 꿀알찬 교토 단독 프라이빗 고급벤 맞춤투어(스냅포함),https://experiences.myrealtrip.com/products/3518006,3518006,"100,000원~",⭐ 5 (7),https://dry7pvlp22cox.cloudfront.net/mrt-images-prod/2024/08/25/UsBY/Cg9qPaaWbT.jpg,title_contains_city,"[이네노후나야/오미하치만]스페셜 꿀알찬 교토 단독 프라이빗 고급벤 맞춤투어(스냅포함) | ⭐ 5 (7) | 100,000원~"
교토,투어,tour,1,7,【5~6월 특가】아마노하시다테 & 이네 후나야 당일 치기 여행 | 한국어 가이드,https://experiences.myrealtrip.com/products/5873897,5873897,"52,071원~",⭐ 4.8 (6),https://dry7pvlp22cox.cloudfront.net/mrt-images-prod/2026/06/23/Yjg9/AjNIEGQtkV.png,unknown_or_other_city,"【5~6월 특가】아마노하시다테 & 이네 후나야 당일 치기 여행 | 한국어 가이드 | ⭐ 4.8 (6) | 52,071원~"
교토,투어,tour,1,8,[교토 오하라마을] 프라이빗 단독 차량투어 일일 택시투어 당일 가족여행 효도여행 가자일본,https://experiences.myrealtrip.com/products/4969284,4969284,"128,000원~",⭐ 5 (2),https://dry7pvlp22cox.cloudfront.net/mrt-images-prod/2025/10/26/EBxH/y7ofR5mFYS.jpg,title_contains_city,"[교토 오하라마을] 프라이빗 단독 차량투어 일일 택시투어 당일 가족여행 효도여행 가자일본 | ⭐ 5 (2) | 128,000원~"
교토,투어,tour,1,9,SKY HOP BUS 버스 교토,https://experiences.myrealtrip.com/products/5869378,5869378,"19,457원~",⭐ 4.3 (3),https://dry7pvlp22cox.cloudfront.net/mrt-images-prod/2026/03/16/B8kb/sE7cUHWJos.jpg,title_contains_city,"SKY HOP BUS 버스 교토 | ⭐ 4.3 (3) | 19,457원~"
교토,투어,tour,1,10,제펜고고 [교토]프라이빗 투어 버스X 아닙니다,https://experiences.myrealtrip.com/products/3885393,3885393,"650,000원~",⭐ 5 (2),https://dry7pvlp22cox.cloudfront.net/mrt-images-prod/2024/11/27/fEsd/ngedQGvWsh.jpg,title_contains_city,"제펜고고 [교토]프라이빗 투어 버스X 아닙니다 | ⭐ 5 (2) | 650,000원~"
교토,투어,tour,2,1,"교토 요코쿠지 사원 및 아라시야마 투어(요코쿠지 사원, 아라시야마 및 기요미즈데라 사원)",https://experiences.myrealtrip.com/products/3887576,3887576,"교토 요코쿠지 사원 및 아라시야마 투어(요코쿠지 사원, 아라시야마 및 기요미즈데라 사원)",,https://dry7pvlp22cox.cloudfront.net/mrt-images-prod/2024/11/27/nWA3/8gPxHmjpQU.jpg,title_contains_city,"교토 요코쿠지 사원 및 아라시야마 투어(요코쿠지 사원, 아라시야마 및 기요미즈데라 사원) | 85,000원~"
교토,투어,tour,2,2,교토 아라시야마 인력거 투어 대나무 숲,https://experiences.myrealtrip.com/products/5856712,5856712,"143,957원~",,https://dry7pvlp22cox.cloudfront.net/mrt-images-prod/2026/07/08/xOox/kUPJs0ZMzr.jpg,title_contains_city,"교토 아라시야마 인력거 투어 대나무 숲 | 143,957원~"
교토,투어,tour,2,3,미호 뮤지엄 + 비와호 운하 + 미이데라 벚꽃 감상 1일 투어 / 벚꽃철 한정 코스,https://experiences.myrealtrip.com/products/4233793,4233793,"126,000원~",,https://dry7pvlp22cox.cloudfront.net/mrt-images-prod/2025/02/12/A65A/fmC94O1Zdr.jpg,unknown_or_other_city,"미호 뮤지엄 + 비와호 운하 + 미이데라 벚꽃 감상 1일 투어 / 벚꽃철 한정 코스 | 126,000원~"
교토,투어,tour,2,4,[교토] 기온 게이샤 야간 워킹 투어 — 최대 10명 소규모 그룹,https://experiences.myrealtrip.com/products/5905274,5905274,"31,086원~",⭐ 4.9 (227),https://dry7pvlp22cox.cloudfront.net/mrt-images-prod/2026/03/30/vxnJ/Jlz6T4xiwn.jpg,title_contains_city,"[교토] 기온 게이샤 야간 워킹 투어 — 최대 10명 소규모 그룹 | ⭐ 4.9 (227) | 31,086원~"
교토,투어,tour,2,5,"교토 관광 “OKOSHI” 버스 - 라이트업 교토의 단풍 키타노텐만구 오도이 단풍과 마이코와의 저녁, 쇼잔 정원",https://experiences.myrealtrip.com/products/5869442,5869442,"교토 관광 “OKOSHI” 버스 - 라이트업 교토의 단풍 키타노텐만구 오도이 단풍과 마이코와의 저녁, 쇼잔 정원",,https://dry7pvlp22cox.cloudfront.net/mrt-images-prod/2026/03/16/4VMn/IGI9Yh2meH.jpg,title_contains_city,"교토 관광 “OKOSHI” 버스 - 라이트업 교토의 단풍 키타노텐만구 오도이 단풍과 마이코와의 저녁, 쇼잔 정원 | 105,667원~"
교토,투어,tour,2,6,[오사카 출발] 나라&교토 자유여행 프라이빗 일일 차량투어 맞춤투어 가능한 덕아웃 투어,https://experiences.myrealtrip.com/products/4447827,4447827,"160,000원~",,https://dry7pvlp22cox.cloudfront.net/mrt-images-prod/2025/12/17/UEg1/bk3KGuJawW.jpg,title_contains_city,"[오사카 출발] 나라&교토 자유여행 프라이빗 일일 차량투어 맞춤투어 가능한 덕아웃 투어 | 160,000원~"
