source_record_id,name,name_kana,name_ko,translation_source,translation_status,municipality,address,lat,lng,disposition,classification,reason,parent_record_id,parent_name
0000000170,インクライン,インクライン,인쿠라인,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区蹴上,35.007600,135.791000,needs_review,ambiguous_facility,no high-confidence place or exclusion rule matched,,
0000006130,細見美術館,ホソミビジュツカン,호소미미술관,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区岡崎最勝寺町44350,35.013873,135.779671,primary,museum_or_gallery,name matched /博物館|美術館|資料館|記念館|ミュージアム/,,
0000003193,阿弥陀寺（古知谷）,アミダジ,아미다지,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区大原古知平町83,35.138215,135.827926,primary,religious_site,name matched /寺|神社|神宮|天満宮|大社|地蔵|不動|観音|霊廟|墓所/,,
0000009467,京つけもの 大安,ダイヤス,다이야스,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区 平安神宮東,35.014669,135.785045,needs_review,ambiguous_facility,no high-confidence place or exclusion rule matched,,
0000000173,天授庵,テンジュアン,텐주안,curated_standard_translation,reviewed,京都市左京区,京都府京都市左京区南禅寺福地町,35.010789,135.792287,primary,religious_site,religious suffix confirmed by description,,
0000003953,匠斎庵,ショウサイアン,쇼사이안,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区鞍馬本町445,35.114331,135.773584,primary,heritage_or_landmark,historic-site suffix confirmed by description,,
0000000181,平安神宮,ヘイアンジングウ,헤이안신궁,curated_standard_translation,reviewed,京都市左京区,京都府京都市左京区岡崎西天王町97,35.015994,135.782427,primary,religious_site,name matched /寺|神社|神宮|天満宮|大社|地蔵|不動|観音|霊廟|墓所/,,
0000006090,叶 匠壽庵 京都茶室棟,カノウ ショウジュアン キョウトチャシツトウ,카노 쇼주안 교토차시쓰토,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区若王子町44228,35.015810,135.795983,needs_review,ambiguous_facility,no high-confidence place or exclusion rule matched,,
0000001108,南禅寺順正,ナンゼンジジュンセイ,난젠지준세이,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区南禅寺草川町60,35.011302,135.790070,excluded_non_primary,commercial_business,religious place token appears inside a commercial business name,,
0000009009,権兵衛 北山店,ゴンベエ キタヤマテン,곤베에 키타야마텐,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区下鴨南芝町16072,35.051667,135.768840,excluded_non_primary,retail_or_rental_service,name matched /レンタル|貸衣装|着付け|変身|商店|ショップ|ショッピング|土産|専門店|工房|スタジオ|手創り体験|手作り体験|京あるき|サイクル|店($|[（(])/,,
0000001110,おめん,オメン,오멘,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区浄土寺石橋町,35.026271,135.795001,needs_review,ambiguous_facility,no high-confidence place or exclusion rule matched,,
0000008740,茶室古香庵茶の湯体験,チャシツココウアンチャノユタイケン,차시쓰코코안차노유타이켄,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区岡崎最勝寺町6-3 細見美術館内,35.013921,135.779637,needs_review,ambiguous_facility,no high-confidence place or exclusion rule matched,,
0000001112,梁山泊,リョウザンパク,료잔파쿠,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区吉田泉殿町5,35.028396,135.777648,needs_review,ambiguous_facility,no high-confidence place or exclusion rule matched,,
0000009505,慈照寺（銀閣寺）,ジショウジ（ギンカクジ）,은각사(긴카쿠지),curated_standard_translation,reviewed,京都市左京区,京都府京都市左京区銀閣寺町2,35.027032,135.798208,primary,religious_site,name matched /寺|神社|神宮|天満宮|大社|地蔵|不動|観音|霊廟|墓所/,,
0000000183,聖護院,ショウゴイン,쇼고인,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区聖護院中町15,35.019180,135.780410,primary,heritage_or_landmark,historic-site suffix confirmed by description,,
0000009708,雍州路,ヨウシュウジ,요슈우지,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区鞍馬本町1074,35.114126,135.773258,excluded_non_primary,commercial_business,commercial operation confirmed by description,,
0000000185,吉田神社,ヨシダジンジャ,요시다신사,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区吉田神楽岡町30,35.025414,135.784754,primary,religious_site,name matched /寺|神社|神宮|天満宮|大社|地蔵|不動|観音|霊廟|墓所/,,
0000009044,井村美術館,イムラビジュツカン,이무라미술관,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区下鴨松原町29,35.035865,135.770856,primary,museum_or_gallery,name matched /博物館|美術館|資料館|記念館|ミュージアム/,,
0000000186,金戒光明寺,コンカイコウミョウジ,콘카이코묘지,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区黒谷町121,35.019664,135.788020,primary,religious_site,name matched /寺|神社|神宮|天満宮|大社|地蔵|不動|観音|霊廟|墓所/,,
0000008741,レンタサイクルえむじか出町柳店,レンタサイクルエムジカデマチヤナギテン,렌타사이쿠루에무지카데마치야나기텐,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区田中上柳町24 リヴィエール鴨東1階,35.030893,135.773203,excluded_non_primary,transport_or_convenience,name matched /タクシー|レンタカー|レンタサイクル|デリバリーサービス|鉄道案内所|観光案内所|インフォメーション|手荷物|キャリーサービス|サイクリングツアープロジェクト|バイクプール/,,
0000000247,音無しの滝,オトナシノタキ,오토나시노타키,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区,35.120751,135.839746,primary,nature_or_park,natural-feature suffix confirmed by description,,
0000006108,安本バイクプール／レンタサイクル,ヤスモトバイクプール／レンタサイクル,야스모토바이쿠푸루 렌타사이쿠루,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区川端通三条上ル法林寺門前町36,35.009598,135.772568,excluded_non_primary,transport_or_convenience,name matched /タクシー|レンタカー|レンタサイクル|デリバリーサービス|鉄道案内所|観光案内所|インフォメーション|手荷物|キャリーサービス|サイクリングツアープロジェクト|バイクプール/,,
0000000187,真如堂（真正極楽寺）,シンニョドウ（シンショウゴクラクジ）,신뇨도(신쇼고쿠라쿠지),curated_standard_translation,reviewed,京都市左京区,京都府京都市左京区浄土寺真如町82,35.021460,135.789268,primary,religious_site,name matched /寺|神社|神宮|天満宮|大社|地蔵|不動|観音|霊廟|墓所/,,
0000008428,大原観光保勝会,オオハラカンコウホショウカイ,오하라칸코호쇼카이,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区大原来迎院町29618,35.119274,135.828932,needs_review,ambiguous_facility,no high-confidence place or exclusion rule matched,,
0000003322,京都ハンディクラフトセンター,キョウトハンディクラフトセンター,교토한디쿠라후토센타,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区聖護院円頓美町17,35.017646,135.780237,excluded_non_primary,commercial_business,commercial operation confirmed by description,,
0000009466,聖護院八ッ橋総本店,ショウゴインヤツハシソウホンテン,쇼고인야쓰하시소혼텐,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区聖護院山王町6番地,35.018442,135.779114,excluded_non_primary,retail_or_rental_service,name matched /レンタル|貸衣装|着付け|変身|商店|ショップ|ショッピング|土産|専門店|工房|スタジオ|手創り体験|手作り体験|京あるき|サイクル|店($|[（(])/,,
0000000192,京都府立図書館,キョウトフリツトショカン,교토부립토쇼칸,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区岡崎成勝寺町,35.012984,135.781970,needs_review,ambiguous_facility,no high-confidence place or exclusion rule matched,,
0000008160,宝泉院,ホウセンイン,호센인,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区大原勝林院町187,35.121344,135.833983,primary,heritage_or_landmark,historic-site suffix confirmed by description,,
0000003523,京都ギリシアローマ美術館,キョウトギリシアローマビジュツカン,교토기리시아로마미술관,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区下鴨北園町1-72,35.048804,135.771489,primary,museum_or_gallery,name matched /博物館|美術館|資料館|記念館|ミュージアム/,,
0000008150,大原温泉,オオハラオンセン,오하라온센,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区大原,35.119393,135.833572,excluded_non_primary,lodging_or_bathing,name matched /ホテル|旅館|民宿|ペンション|ロッジ|ゲストハウス|(^|[\s　])宿([\s　]|$)|小宿|お宿|宿泊所|青少年村|キャンプ場|温泉|足湯|スパ|spa|銭湯/,,
0000003385,浄蓮華院,ジョウレンゲイン,조렌게인,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区大原来迎院町407,35.118840,135.836763,excluded_non_primary,commercial_business,commercial operation confirmed by description,,
0000009195,おみやげぎゃるり 楽楽,オミヤゲギャルリ ラクラク,오미야게갸루리 라쿠라쿠,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区鞍馬本町266,35.113923,135.773651,excluded_non_primary,commercial_business,commercial operation confirmed by description,,
0000003773,宝が池公園運動施設,タカラガイケコウエンウンドウシセツ,타카라가이케공원운도시세쓰,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区松ケ崎東池ノ内町,35.054617,135.774284,excluded_non_primary,administrative_or_sports_facility,name matched /体育館|運動場|競技場|武道センター|運動施設|府民ホール|運動公園|文化芸術会館|こども文化会館|国際交流会館|国際センター|コンベンション|会議場/,,
0000008439,里の駅大原,サトノエキオオハラ,사토노에키오하라,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区大原野村町1012番地,35.114224,135.823502,excluded_non_primary,commercial_business,commercial operation confirmed by description,,
0000003774,花背山村都市交流の森,ハナセサンソントシコウリュウノモリ,하나세산손토시코류우노모리,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区花脊八桝町250,35.219959,135.781687,primary,nature_or_park,natural-feature suffix confirmed by description,,
0000006831,kokoka京都市国際交流会館,キョウトシコクサイコウリュウカイカン,교토시코쿠사이코류우카이칸,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区粟田口鳥居町44228,35.010831,135.787672,excluded_non_primary,administrative_or_sports_facility,name matched /体育館|運動場|競技場|武道センター|運動施設|府民ホール|運動公園|文化芸術会館|こども文化会館|国際交流会館|国際センター|コンベンション|会議場/,,
0000003775,京都市野外活動施設「花背山の家」,キョウトシヤガイカツドウシセツ「ハナセヤマノイエ」,교토시야가이카쓰도시세쓰하나세야마노이에,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区花脊別所町399,35.172927,135.785837,needs_review,ambiguous_facility,no high-confidence place or exclusion rule matched,,
0000009196,一楽（雍州路別館）,イチラク,이치라쿠,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区鞍馬本町256,35.113944,135.773369,excluded_non_primary,commercial_business,commercial operation confirmed by description,,
0000000692,由岐神社,ユキジンジャ,유키신사,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区鞍馬本町1073,35.116258,135.771501,primary,religious_site,name matched /寺|神社|神宮|天満宮|大社|地蔵|不動|観音|霊廟|墓所/,,
0000006115,哲学の道,テツガクノミチ,철학의 길,curated_standard_translation,reviewed,京都市左京区,京都府京都市左京区,35.026922,135.795354,primary,nature_or_park,name matched /公園($|[\s　（(])|庭園($|[\s　（(])|植物園|動物園|水族館|渓谷|峡谷|竹林|遊歩道|哲学の道/,,
0000003383,南禅会館,ナンゼンカイカン,난젠카이칸,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区南禅寺福地町86,35.011493,135.790686,needs_review,ambiguous_facility,no high-confidence place or exclusion rule matched,,
0000008452,小丸屋住井 深草うちわ・京丸うちわ,コマルヤスミイ フカクサウチワ・キョウマルウチワ,코마루야스미이 후카쿠사우치와 교마루우치와,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区岡崎円勝寺町91-54,35.010811,135.783214,primary,district_or_street,named district confirmed by description,,
0000000694,奥の院魔王殿,オクノインマオウデン,오쿠노인마오우덴,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区鞍馬本町,35.121253,135.765853,needs_review,ambiguous_facility,no high-confidence place or exclusion rule matched,,
0000008172,重森三玲邸庭園美術館,シゲモリミレイテイテイエンビジュツカン,시게모리 미레이 저택 정원미술관,curated_standard_translation,reviewed,京都市左京区,京都府京都市左京区吉田上大路町34-22,35.024109,135.782162,primary,museum_or_gallery,name matched /博物館|美術館|資料館|記念館|ミュージアム/,,
0000000696,渡辺木の芽煮本舗,ワタナベキノメニホンポ,와타나베키노메니혼포,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区鞍馬本町248,35.113537,135.773152,excluded_non_primary,food_or_beverage,name matched /料理|食堂|レストラン|カフェ|喫茶|茶屋|料亭|割烹|菓子|菓寮|餅|豆腐|とうふ|納豆|漬物|パン|珈琲|コーヒー|ワイン|ビール|酒造|醤油|グリル|洋食|そば|うどん|寿司|鮨|焼肉|ラーメン|スイーツ|甘味|御すぐき|本舗|茶房|食文化|食事処/,,
0000006541,来迎院,ライゴウイン,라이고인,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区大原来迎院町537,35.118713,135.836987,needs_review,ambiguous_facility,no high-confidence place or exclusion rule matched,,
0000000700,花背,ハナセ,하나세,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区花脊,35.208038,135.775708,needs_review,ambiguous_facility,no high-confidence place or exclusion rule matched,,
0000009197,AYANOKOJI 岡崎本店,アヤノコウジ オカザキホンテン,아야노코지 오카자키혼텐,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区岡崎南御所町40-15,35.015343,135.784863,excluded_non_primary,retail_or_rental_service,name matched /レンタル|貸衣装|着付け|変身|商店|ショップ|ショッピング|土産|専門店|工房|スタジオ|手創り体験|手作り体験|京あるき|サイクル|店($|[（(])/,,
0000003370,南禅院,ナンゼンイン,난젠인,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区南禅寺福地町,35.010074,135.793714,primary,heritage_or_landmark,historic-site suffix confirmed by description,,
0000003353,無礙光院,ムゲコウイン,무게코인,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区高野清水町65,35.036748,135.777267,needs_review,ambiguous_facility,no high-confidence place or exclusion rule matched,,
0000000210,修学院離宮,シュウガクインリキュウ,슈우가쿠인리큐우,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区修学院藪添,35.053574,135.799639,primary,heritage_or_landmark,name matched /城|御所|離宮|旧宅|住宅|邸$|史跡|遺跡|古墳|町並み|街道|橋$|坂$|市場$|タワー|展望|映画村|劇場|能楽堂|歌舞練場|疏水|水路閣/,,
0000000209,曼殊院,マンシュイン,만슈인,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区一乗寺竹ノ内町42,35.048913,135.802943,primary,heritage_or_landmark,historic-site suffix confirmed by description,,
0000003464,賀茂御祖神社（下鴨神社）,カモミオヤジンジャ（シモガモジンジャ）,카모미오야신사(시모가모신사),official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区下鴨泉川町,35.039196,135.773007,primary,religious_site,name matched /寺|神社|神宮|天満宮|大社|地蔵|不動|観音|霊廟|墓所/,,
0000000211,一乗寺下り松,イチジョウジサガリマツ,이치조지사가리마쓰,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区一乗寺,35.043894,135.793810,primary,religious_site,name matched /寺|神社|神宮|天満宮|大社|地蔵|不動|観音|霊廟|墓所/,,
0000000212,金福寺,コンプクジ,콘푸쿠지,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区一乗寺才形町20,35.042202,135.795182,primary,religious_site,name matched /寺|神社|神宮|天満宮|大社|地蔵|不動|観音|霊廟|墓所/,,
0000000213,狸谷山不動院,タヌキダニサンフドウイン,타누키다니산후도인,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区一乗寺松原町6,35.041082,135.802337,primary,religious_site,name matched /寺|神社|神宮|天満宮|大社|地蔵|不動|観音|霊廟|墓所/,,
0000000215,赤山禅院,セキザンゼンイン,세키잔젠인,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区修学院開根坊町18,35.056189,135.801649,primary,religious_site,religious suffix confirmed by description,,
0000003439,土井志ば漬本舗（志ば漬の里）,ドイシバヅケホンポ,도이시바즈케혼포,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区八瀬花尻町41番地,35.101595,135.824374,excluded_non_primary,food_or_beverage,name matched /料理|食堂|レストラン|カフェ|喫茶|茶屋|料亭|割烹|菓子|菓寮|餅|豆腐|とうふ|納豆|漬物|パン|珈琲|コーヒー|ワイン|ビール|酒造|醤油|グリル|洋食|そば|うどん|寿司|鮨|焼肉|ラーメン|スイーツ|甘味|御すぐき|本舗|茶房|食文化|食事処/,,
0000003323,もとしろ,モトシロ,모토시로,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区大原来迎院町400-3,35.120161,135.830189,needs_review,ambiguous_facility,no high-confidence place or exclusion rule matched,,
0000000218,雲母漬老舗「穂野出」,キララヅケ,키라라즈케,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区一乗寺谷田町,35.045468,135.794009,needs_review,ambiguous_facility,no high-confidence place or exclusion rule matched,,
0000000223,宝が池公園,タカラガイケコウエン,타카라가이케공원,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区上高野流田町他,35.057952,135.778921,primary,nature_or_park,name matched /公園($|[\s　（(])|庭園($|[\s　（(])|植物園|動物園|水族館|渓谷|峡谷|竹林|遊歩道|哲学の道/,,
0000003646,京都府立京都学・歴彩館,キョウトフリツキョウトガク・レキサイカン,교토부립교토가쿠 레키사이칸,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区下鴨半木町44225,35.048476,135.766882,needs_review,visitor_cultural_candidate,"visitor-facing facility, but hall/center names may mix museums, shops and public services",,
0000000226,三宅八幡宮,ミヤケハチマングウ,미야케하치만구우,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区上高野三宅町22,35.068359,135.794106,needs_review,ambiguous_facility,no high-confidence place or exclusion rule matched,,
0000000227,実相院門跡,ジッソウインモンゼキ,지소인몬제키,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区岩倉上蔵町121,35.079135,135.781507,needs_review,ambiguous_facility,no high-confidence place or exclusion rule matched,,
0000003639,泉屋博古館（住友コレクション）,センオクハクコカン（スミトモコレクション）,센오쿠하쿠코칸(스미토모코레쿠숀),official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区鹿ケ谷下宮ノ前町24,35.017611,135.792790,needs_review,ambiguous_facility,no high-confidence place or exclusion rule matched,,
0000000265,貴船神社,キフネジンジャ,키후네신사,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区鞍馬貴船町180,35.121962,135.762964,primary,religious_site,name matched /寺|神社|神宮|天満宮|大社|地蔵|不動|観音|霊廟|墓所/,,
0000003416,京都市動物園,キョウトシドウブツエン,교토시 동물원,curated_standard_translation,reviewed,京都市左京区,京都府京都市左京区岡崎法勝寺町 岡崎公園内,35.012695,135.786113,primary,nature_or_park,name matched /公園($|[\s　（(])|庭園($|[\s　（(])|植物園|動物園|水族館|渓谷|峡谷|竹林|遊歩道|哲学の道/,,
0000000268,株式会社川島織物セルコン 川島織物文化館,カワシマオリモノセルコン カワシマオリモノブンカカン,카와시마오리모노세루콘 카와시마오리모노분카칸,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区静市市原町265,35.085889,135.759429,needs_review,visitor_cultural_candidate,"visitor-facing facility, but hall/center names may mix museums, shops and public services",,
0000000229,圓通寺,エンツウジ,엔쓰지,curated_standard_translation,reviewed,京都市左京区,京都府京都市左京区岩倉幡枝町389,35.064410,135.768485,primary,religious_site,name matched /寺|神社|神宮|天満宮|大社|地蔵|不動|観音|霊廟|墓所/,,
0000000230,妙満寺,ミョウマンジ,묘만지,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区岩倉幡枝町91,35.067615,135.774592,primary,religious_site,name matched /寺|神社|神宮|天満宮|大社|地蔵|不動|観音|霊廟|墓所/,,
0000003705,京都観世会館／能・狂言,キョウトカンゼカイカン／ノウ・キョウゲン,교토칸제카이칸 노 교겐,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区岡崎円勝寺町44,35.011312,135.781499,needs_review,ambiguous_facility,no high-confidence place or exclusion rule matched,,
0000003647,京都徳力版画館,キョウトトクリキハンガカン,교토토쿠리키한가칸,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区聖護院蓮華蔵町33,35.016352,135.775142,excluded_non_primary,commercial_business,commercial operation confirmed by description,,
0000001067,開晴亭,カイセイテイ,카이세이테이,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区下鴨前萩町44324,35.051153,135.767731,excluded_non_primary,commercial_business,commercial operation confirmed by description,,
0000003648,京都大学総合博物館,キョウトダイガクソウゴウハクブツカン,교토대학소고박물관,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区吉田本町,35.027257,135.779226,primary,museum_or_gallery,name matched /博物館|美術館|資料館|記念館|ミュージアム/,,
0000000236,蓮華寺,レンゲジ,렌게지,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区上高野八幡町,35.064072,135.800017,primary,religious_site,name matched /寺|神社|神宮|天満宮|大社|地蔵|不動|観音|霊廟|墓所/,,
0000000237,三千院,サンゼンイン,산젠인,curated_standard_translation,reviewed,京都市左京区,京都府京都市左京区大原来迎院町540,35.119711,135.834337,primary,religious_site,religious suffix confirmed by description,,
0000000238,勝林院,ショウリンイン,쇼린인,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区大原勝林院町187,35.121532,135.834564,needs_review,ambiguous_facility,no high-confidence place or exclusion rule matched,,
0000000240,実光院,ジッコウイン,지코인,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区大原勝林院町187,35.120583,135.833958,primary,heritage_or_landmark,historic-site suffix confirmed by description,,
0000001106,旅館八千代,リョカンヤチヨ,료칸야치요,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区南禅寺福地町34,35.011016,135.788898,excluded_non_primary,lodging_or_bathing,name matched /ホテル|旅館|民宿|ペンション|ロッジ|ゲストハウス|(^|[\s　])宿([\s　]|$)|小宿|お宿|宿泊所|青少年村|キャンプ場|温泉|足湯|スパ|spa|銭湯/,,
0000000242,寂光院,ジャッコウイン,자코인,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区大原草生町676,35.124111,135.821046,primary,religious_site,religious suffix confirmed by description,,
0000003637,藤井斉成会有鄰館,フジイサイセイカイユウリンカン,후지이사이세이카이유우린칸,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区岡崎円勝寺町44,35.011714,135.781271,needs_review,visitor_cultural_candidate,"visitor-facing facility, but hall/center names may mix museums, shops and public services",,
0000000245,芹生,セリョウ,세료,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区大原勝林院町,35.119398,135.833554,excluded_non_primary,commercial_business,commercial operation confirmed by description,,
0000003635,琵琶湖疏水記念館,ビワコソスイキネンカン,비와코소스이기념관,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区南禅寺草川町17,35.011952,135.788207,primary,museum_or_gallery,name matched /博物館|美術館|資料館|記念館|ミュージアム/,,
0000003527,京都伝統産業ミュージアム,キョウトデントウサンギョウミュージアム,교토덴토산교뮤지엄,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区岡崎成勝寺町9-1 京都市勧業館みやこめっせB1階,35.013061,135.780961,primary,museum_or_gallery,name matched /博物館|美術館|資料館|記念館|ミュージアム/,,
0000003634,野村美術館,ノムラビジュツカン,노무라미술관,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区南禅寺下河原町61,35.012929,135.793350,primary,museum_or_gallery,name matched /博物館|美術館|資料館|記念館|ミュージアム/,,
0000001117,山ばな平八茶屋,ヤマバナヘイハチヂャヤ,야마바나헤이하치지야,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区山端川岸町44409,35.054045,135.791091,excluded_non_primary,food_or_beverage,name matched /料理|食堂|レストラン|カフェ|喫茶|茶屋|料亭|割烹|菓子|菓寮|餅|豆腐|とうふ|納豆|漬物|パン|珈琲|コーヒー|ワイン|ビール|酒造|醤油|グリル|洋食|そば|うどん|寿司|鮨|焼肉|ラーメン|スイーツ|甘味|御すぐき|本舗|茶房|食文化|食事処/,,
0000000065,糺ノ森,タダスノモリ,타다스노모리,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区下鴨泉川町59,35.035768,135.772078,needs_review,ambiguous_facility,no high-confidence place or exclusion rule matched,,
0000003163,京都市百井青少年村,キョウトシモモイセイショウネンムラ,교토시모모이세이쇼넨무라,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区大原百井町356,35.161883,135.802002,excluded_non_primary,lodging_or_bathing,name matched /ホテル|旅館|民宿|ペンション|ロッジ|ゲストハウス|(^|[\s　])宿([\s　]|$)|小宿|お宿|宿泊所|青少年村|キャンプ場|温泉|足湯|スパ|spa|銭湯/,,
0000000267,小町寺（補陀洛寺）,コマチデラ（フダラクジ）,코마치데라(후다라쿠지),official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区静市市原町1140,35.085396,135.761813,primary,religious_site,name matched /寺|神社|神宮|天満宮|大社|地蔵|不動|観音|霊廟|墓所/,,
0000003645,野仏庵,ノボトケアン,노보토케안,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区一乗寺葉山町（詩仙堂前）,35.044301,135.797235,needs_review,ambiguous_facility,no high-confidence place or exclusion rule matched,,
0000003644,京都民芸資料館,キョウトミンゲイシリョウカン,교토민게이자료관,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区岩倉木野町340番地,35.071528,135.777761,primary,museum_or_gallery,name matched /博物館|美術館|資料館|記念館|ミュージアム/,,
0000003643,白沙村荘橋本関雪記念館,ハクサソンソウハシモトカンセツキネンカン,하쿠사손소하시모토칸세쓰기념관,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区浄土寺石橋町37,35.027326,135.793701,primary,museum_or_gallery,name matched /博物館|美術館|資料館|記念館|ミュージアム/,,
0000000014,京都造形芸術大学芸術館,キョウトゾウケイゲイジュツダイガクゲイジュツカン,교토조케이게이주쓰대학게이주쓰칸,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区北白川瓜生山町2-116,35.037429,135.792270,needs_review,visitor_cultural_candidate,"visitor-facing facility, but hall/center names may mix museums, shops and public services",,
0000000071,加茂みたらし茶屋,カモミタラシヂャヤ,카모미타라시지야,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区下鴨松ノ木町,35.039732,135.770752,excluded_non_primary,food_or_beverage,name matched /料理|食堂|レストラン|カフェ|喫茶|茶屋|料亭|割烹|菓子|菓寮|餅|豆腐|とうふ|納豆|漬物|パン|珈琲|コーヒー|ワイン|ビール|酒造|醤油|グリル|洋食|そば|うどん|寿司|鮨|焼肉|ラーメン|スイーツ|甘味|御すぐき|本舗|茶房|食文化|食事処/,,
0000003925,菊水,キクスイ,키쿠스이,official_kana_transliteration,auto_needs_review,京都市左京区,京都府京都市左京区南禅寺福地町31番地,35.010461,135.789206,excluded_non_primary,commercial_business,commercial operation confirmed by description,,
