anchor_id,city_id,city_name,country_code,anchor_name,anchor_name_local,anchor_name_en,anchor_type,official_source_type,source_dataset,source_record_id,source_url,description,category,address,lat,lng,start_date,end_date,price_text,evidence_text,confidence,review_status,match_ready,notes
official-kyoto-facility-0000000057,jp-kyoto,교토,JP,廬山寺,廬山寺,,place,tourism_facility,kyoto_tourism_facilities_city_only,0000000057,http://www7a.biglobe.ne.jp/~rozanji/,本堂は仙洞御所の一部を移したもので、古くから皇室との関係が深い寺。源氏物語の作者、紫式部の邸宅跡ともいわれ、それにちなんで昭和40年（1965）には源氏の庭がつくられた。しっとりとした苔庭は、雅かな香りを漂わせている。また、6月中旬から9月頃まで桔梗が美しい。,관광시설,京都府京都市上京区寺町通広小路上ル北之辺町397,35.024633,135.768280,,,大人 500円中学生以下 400円,廬山寺 / 本堂は仙洞御所の一部を移したもので、古くから皇室との関係が深い寺。源氏物語の作者、紫式部の邸宅跡ともいわれ、それにちなんで昭和40年（1965）には源氏の庭がつくられた。しっとりとした苔庭は、雅かな香りを漂わせている。また、6月中旬から9月頃まで桔梗が美しい。 / 市バス「府立医大病院前」下車、徒歩約5分,0.9,accepted,true,Kyoto Prefecture official tourism facility; filtered to municipality names starting with 京都市. Lodging/restaurant-like records are excluded from primary tourism-place anchors by name terms.
official-kyoto-facility-0000009089,jp-kyoto,교토,JP,御所西あいぜん 西村兄妹キモノ店,御所西あいぜん 西村兄妹キモノ店,,place,tourism_facility,kyoto_tourism_facilities_city_only,0000009089,http://www.kimono-aizen.co.jp,京都らしい手仕事の技で作られたきもの、帯の制作・小売。コーディネイトの相談や、アフターケア、メンテナンスの相談などお気軽にどうぞ。家族経営のアットホームなお店です。,관광시설,京都府京都市上京区上長者町通室町西入る,35.023734,135.757603,,,,御所西あいぜん 西村兄妹キモノ店 / 京都らしい手仕事の技で作られたきもの、帯の制作・小売。コーディネイトの相談や、アフターケア、メンテナンスの相談などお気軽にどうぞ。家族経営のアットホームなお店です。 / 地下鉄烏丸線「丸太町」駅下車、徒歩8分地下鉄烏丸線「今出川」駅下車、徒歩10分,0.9,accepted,true,Kyoto Prefecture official tourism facility; filtered to municipality names starting with 京都市. Lodging/restaurant-like records are excluded from primary tourism-place anchors by name terms.
official-kyoto-facility-0000003484,jp-kyoto,교토,JP,公益財団法人手織技術振興財団 織成舘,公益財団法人手織技術振興財団 織成舘,,place,tourism_facility,kyoto_tourism_facilities_city_only,0000003484,https://orinasukan.com,西陣を代表するジャカード機を使用した手織・緯錦（ヌキニシキ）の工場が見学できる。また、昭和11年（1936）に西陣織の店舗兼住まいとして建てられた、梁・柱・明かり天窓など西陣の織屋建の面影をそのまま残したミュージアムでは、昭和を代表する国宝級の復原能装束をはじめ、全国の手織物・時代衣裳を展示している。所要時間／展示見学～工房見学等で約1時間。（工場見学は土曜日、日曜日、祝日休み）定員／手織体験 3名～6名（1週間前までに、要予約）,관광시설,京都府京都市上京区浄福寺通上立売上ル大黒町693,35.032855,135.745410,,,"大人 500円 （400円）小・中学・高校生 350円（300円）（ ）内は団体（10名以上）料金手織体験 初心者コース 5,000円（材料費、見学料、お土産付）※カード利用可（ただし、入館料は不可）",公益財団法人手織技術振興財団 織成舘 / 西陣を代表するジャカード機を使用した手織・緯錦（ヌキニシキ）の工場が見学できる。また、昭和11年（1936）に西陣織の店舗兼住まいとして建てられた、梁・柱・明かり天窓など西陣の織屋建の面影をそのまま残したミュージアムでは、昭和を代表する国宝級の復原能装束をはじめ、全国の手織物・時代衣裳を展示している。所要時間／展示見学 / 市バス「千本上立売」下車、徒歩5分市バス「今出川浄福寺」下車、徒歩5分,0.9,accepted,true,Kyoto Prefecture official tourism facility; filtered to municipality names starting with 京都市. Lodging/restaurant-like records are excluded from primary tourism-place anchors by name terms.
official-kyoto-facility-0000007751,jp-kyoto,교토,JP,上七軒くろすけ,上七軒くろすけ,,place,tourism_facility,kyoto_tourism_facilities_city_only,0000007751,http://www.kurochiku.co.jp/kurosuke/,五花街のひとつ、上七軒の真ん中に位置し、元お茶屋さんの建て物をそのまま利用したお店。時には芸妓さん舞妓さんの姿を見かけることもできる。2階には奥の家屋に渡る細い橋があり中庭をのぞむお座敷へとつづく。,관광시설,京都府京都市上京区今出川通七本松西入ル真盛町699,35.030675,135.737294,,,"昼 小梅 3,000円（税別） 梅 4,000円（税別）夜 夕梅 5,000円（税別） 天神 7,000円（税別） くろすけ 10,000円（税別）※夜はサービス料10% ※カード利用可",上七軒くろすけ / 五花街のひとつ、上七軒の真ん中に位置し、元お茶屋さんの建て物をそのまま利用したお店。時には芸妓さん舞妓さんの姿を見かけることもできる。2階には奥の家屋に渡る細い橋があり中庭をのぞむお座敷へとつづく。 / 市バス「上七軒」、または市バス「北野天満宮前」下車、徒歩5分,0.9,accepted,true,Kyoto Prefecture official tourism facility; filtered to municipality names starting with 京都市. Lodging/restaurant-like records are excluded from primary tourism-place anchors by name terms.
official-kyoto-facility-0000000072,jp-kyoto,교토,JP,西陣,西陣,,place,tourism_facility,kyoto_tourism_facilities_city_only,0000000072,,西陣という名称は、応仁の乱（1467～1477）の時、細川勝元率いる東軍に対して、山名宗全率いる西軍がこのあたりに陣を置いたことに由来する。機織りの街として名高い西陣だが、機織り業を営む家は上京区一体にまで広がっている。東西は新町通りから千本通り、南北は一条通りから鞍馬口通りに及ぶ地域の総称である。小路に格子戸の町家が並び、機の音がこだまする京の情緒が味わえるエリア。,관광시설,京都府京都市上京区,,,,,,西陣 / 西陣という名称は、応仁の乱（1467～1477）の時、細川勝元率いる東軍に対して、山名宗全率いる西軍がこのあたりに陣を置いたことに由来する。機織りの街として名高い西陣だが、機織り業を営む家は上京区一体にまで広がっている。東西は新町通りから千本通り、南北は一条通りから鞍馬口通りに及ぶ地域の総称である。小路に格子戸の町家が,0.9,accepted,true,Kyoto Prefecture official tourism facility; filtered to municipality names starting with 京都市. Lodging/restaurant-like records are excluded from primary tourism-place anchors by name terms.
official-kyoto-facility-0000000078,jp-kyoto,교토,JP,上七軒,上七軒,,place,tourism_facility,kyoto_tourism_facilities_city_only,0000000078,http://www.maiko3.com/,今出川七本松の交差点から北野天満宮東門に続く参道が上七軒。この名称は十代将軍 足利義稙の頃に、北野天満宮再建の余材をもって七軒の茶屋を建てたことから起こったという。毎年春（3/20～4/2）には「北野をどり」、秋（11/13～11/18）には「寿会」が上七軒歌舞練場で催される。また、夏（7～9月初旬）には歌舞練場にてビアガーデンを開催。喫茶「茶ろん上七軒」では、お稽古帰りの舞妓さんに出会えることも。,관광시설,京都府京都市上京区今出川通七本松西入真盛町742,35.029960,135.736726,,,"北野をどり お茶席付御観覧券 5,500円 御観覧券（お茶席無） 5,000円寿会（ことぶきかい） 8,000円（予定）※寿会のみ前年度のものを記載しています。",上七軒 / 今出川七本松の交差点から北野天満宮東門に続く参道が上七軒。この名称は十代将軍 足利義稙の頃に、北野天満宮再建の余材をもって七軒の茶屋を建てたことから起こったという。毎年春（3/20～4/2）には「北野をどり」、秋（11/13～11/18）には「寿会」が上七軒歌舞練場で催される。また、夏（7～9月初旬）には歌舞練場にてビ / 市バス「上七軒」、または市バス「北野天満宮前」下車、徒歩5分,0.9,accepted,true,Kyoto Prefecture official tourism facility; filtered to municipality names starting with 京都市. Lodging/restaurant-like records are excluded from primary tourism-place anchors by name terms.
official-kyoto-facility-0000006105,jp-kyoto,교토,JP,染井,染井,,place,tourism_facility,kyoto_tourism_facilities_city_only,0000006105,http://nashinoki.jp/,京都三名水のうち、現存する唯一の井戸。京都御苑の東、梨木（なしのき）神社内の手水舎として使用されている。梨木神社には維新の功臣である三條実萬（さねつむ）とその子息の実美（さねとみ）が祭神として祀られている。初秋には萩の花が美しい。,관광시설,京都府京都市上京区寺町通広小路上ル染殿町,35.025091,135.767338,,,,染井 / 京都三名水のうち、現存する唯一の井戸。京都御苑の東、梨木（なしのき）神社内の手水舎として使用されている。梨木神社には維新の功臣である三條実萬（さねつむ）とその子息の実美（さねとみ）が祭神として祀られている。初秋には萩の花が美しい。 / 市バス「府立医大病院前」下車、徒歩3分,0.9,accepted,true,Kyoto Prefecture official tourism facility; filtered to municipality names starting with 京都市. Lodging/restaurant-like records are excluded from primary tourism-place anchors by name terms.
official-kyoto-facility-0000000081,jp-kyoto,교토,JP,本法寺,本法寺,,place,tourism_facility,kyoto_tourism_facilities_city_only,0000000081,,表千家・裏千家の家元に向かい合う閑静な地に建つ、日蓮宗の本山のひとつ。本阿弥光悦の菩提寺であり、長谷川等伯の縁のお寺。見どころは、書院前にある光悦作の国の指定名称「巴の庭」。桃山時代風の豪放な庭園で、枯瀧石形が据え置かれ滝水の動きを石で表現している。また、等伯筆の大涅槃図（通常は実物大の複製を展示）がある。境内諸堂客殿などが府の指定有形文化財。春は桜の名所ともなっている。毎年3月14日～4月15日の期間「大涅槃図開帳 春季特別寺宝展」にて、等伯筆大涅槃図（重文）ほか、未公開の寺宝を展示。,관광시설,京都府京都市上京区小川通寺之内上る本法寺前町617,35.035020,135.752137,,,"通常拝観料 500円（庭園含む）「大涅槃図開帳 春季特別寺宝展」拝観料 大人 1,000円 中学・高校生 600円",本法寺 / 表千家・裏千家の家元に向かい合う閑静な地に建つ、日蓮宗の本山のひとつ。本阿弥光悦の菩提寺であり、長谷川等伯の縁のお寺。見どころは、書院前にある光悦作の国の指定名称「巴の庭」。桃山時代風の豪放な庭園で、枯瀧石形が据え置かれ滝水の動きを石で表現している。また、等伯筆の大涅槃図（通常は実物大の複製を展示）がある。境内諸堂客殿 / 市バス「天神公園前」、または市バス「堀川寺ノ内」下車、徒歩3分地下鉄烏丸線「鞍馬口」駅下車、徒歩15分,0.9,accepted,true,Kyoto Prefecture official tourism facility; filtered to municipality names starting with 京都市. Lodging/restaurant-like records are excluded from primary tourism-place anchors by name terms.
official-kyoto-facility-0000003621,jp-kyoto,교토,JP,相国寺承天閣美術館,相国寺承天閣美術館,,place,tourism_facility,kyoto_tourism_facilities_city_only,0000003621,http://www.shokoku-ji.jp,本山相国寺や鹿苑寺（金閣寺）、慈照寺（銀閣寺）他塔頭寺院に伝わる寺宝（国宝5点、重要文化財145点ほか）などを収蔵・展示している。,관광시설,京都府京都市上京区今出川通烏丸東入相国寺門前町701,35.033620,135.762612,,,入館料 一般 800円 65才以上・大学生 600円 中学・高校生 300円 小学生 200円（一般の方に限り、20名様以上、100円割引いたします）,相国寺承天閣美術館 / 本山相国寺や鹿苑寺（金閣寺）、慈照寺（銀閣寺）他塔頭寺院に伝わる寺宝（国宝5点、重要文化財145点ほか）などを収蔵・展示している。 / 市バス「同志社前」下車、徒歩6分地下鉄烏丸線「今出川」駅下車、3番出口から徒歩8分,0.9,accepted,true,Kyoto Prefecture official tourism facility; filtered to municipality names starting with 京都市. Lodging/restaurant-like records are excluded from primary tourism-place anchors by name terms.
official-kyoto-facility-0000009488,jp-kyoto,교토,JP,瑞春院,瑞春院,,place,tourism_facility,kyoto_tourism_facilities_city_only,0000009488,,相国寺塔頭。作家水上勉氏が9歳～13歳まで雛僧としてここで修行し、その体験をもとに小説「雁の寺」を著したことで知られている。本堂の御本尊は6代将軍足利義教が寄進した平安時代の木像仏で、雲上来迎の姿は他に例を見ない。表千家の不審庵を模した茶室「久昌庵」（名工・諸冨厚士氏作・寄進）は、室町時代の石組みがそのまま残っている枯山水の雲頂庭、池泉回遊式の心字池がある雲泉庭などがある。また、茶室「久昌庵」の横にある水琴窟の音は、聴く者に安らぎをあたえる。,관광시설,京都府京都市上京区今出川烏丸東入相国寺門前町701,35.032223,135.760229,,,,瑞春院 / 相国寺塔頭。作家水上勉氏が9歳～13歳まで雛僧としてここで修行し、その体験をもとに小説「雁の寺」を著したことで知られている。本堂の御本尊は6代将軍足利義教が寄進した平安時代の木像仏で、雲上来迎の姿は他に例を見ない。表千家の不審庵を模した茶室「久昌庵」（名工・諸冨厚士氏作・寄進）は、室町時代の石組みがそのまま残っている枯 / 地下鉄烏丸線「今出川」駅下車、徒歩3分,0.9,accepted,true,Kyoto Prefecture official tourism facility; filtered to municipality names starting with 京都市. Lodging/restaurant-like records are excluded from primary tourism-place anchors by name terms.
official-kyoto-facility-0000007728,jp-kyoto,교토,JP,あかりデザイン工房,あかりデザイン工房,,place,tourism_facility,kyoto_tourism_facilities_city_only,0000007728,http://www.kyoto-akari.com/,和紙のあかりを専門に製作する工房で自分だけのオリジナル和紙照明を作ることができる。ゆったりとした時間の中で和紙に触れ心癒すあかり作りが楽しめる。完成品は当日持ち帰ることができ、照明作家が丁寧に指導。製作品により各コースあり。体験は必ず事前の予約が必要。所要時間／3時間程度定員／2名～35名（要事前予約）,관광시설,京都府京都市上京区下之町422番地,35.018771,135.736418,,,"スタンダードコース1人 5,000円、6,000円（材料費・税込）ライトコース1人 3，500円（材料費・税込）",あかりデザイン工房 / 和紙のあかりを専門に製作する工房で自分だけのオリジナル和紙照明を作ることができる。ゆったりとした時間の中で和紙に触れ心癒すあかり作りが楽しめる。完成品は当日持ち帰ることができ、照明作家が丁寧に指導。製作品により各コースあり。体験は必ず事前の予約が必要。所要時間／3時間程度定員／2名～35名（要事前予約） / 市バス「丸太町御前通」下車すぐJR嵯峨野線「円町」駅下車、徒歩10分,0.9,accepted,true,Kyoto Prefecture official tourism facility; filtered to municipality names starting with 京都市. Lodging/restaurant-like records are excluded from primary tourism-place anchors by name terms.
official-kyoto-facility-0000003482,jp-kyoto,교토,JP,西陣織会館,西陣織会館,,place,tourism_facility,kyoto_tourism_facilities_city_only,0000003482,http://www.nishijinori.jp/,衣文化の伝統を肌で感じとることができる伝統産業見学施設。きものショーの上演や、十二単・舞妓・芸妓の着付のほか、きもの（小紋）の着付1日外出や、ミニ手機による手織体験などを実施している。,관광시설,京都府京都市上京区西堀川通元誓願寺上る竪門前町414番地,35.028774,135.751678,,,"入館無料きもの体験（十二単・芸妓・舞妓） 16,500円（税込・記念写真1枚付）きもの（小紋）1日外出 4,400円（税込）手織体験 一般 2,200円（税込） 団体 1,980円（税込、15名以上） 学生 1,870円（税込） 団体 1,683円（税込、15名以上） マフラー製作体験（10時～、13時～） 一般（1日5名まで）6,600円（税込）要予約※着付け、手織は前日までに要予約（電話、またはホームページで受付）",西陣織会館 / 衣文化の伝統を肌で感じとることができる伝統産業見学施設。きものショーの上演や、十二単・舞妓・芸妓の着付のほか、きもの（小紋）の着付1日外出や、ミニ手機による手織体験などを実施している。 / 市バス「堀川今出川」下車、徒歩2分地下鉄烏丸線「今出川」駅下車、徒歩12分,0.9,accepted,true,Kyoto Prefecture official tourism facility; filtered to municipality names starting with 京都市. Lodging/restaurant-like records are excluded from primary tourism-place anchors by name terms.
official-kyoto-facility-0000008683,jp-kyoto,교토,JP,囀市,囀市,,place,tourism_facility,kyoto_tourism_facilities_city_only,0000008683,,主に、手作り品や食べ物の出店が多い。雨天決行。,관광시설,京都府京都市上京区上御霊前通烏丸東入ル上御霊竪町495 御霊神社境内,35.036512,135.761617,,,,囀市 / 主に、手作り品や食べ物の出店が多い。雨天決行。 / 地下鉄烏丸線「鞍馬口」駅下車、徒歩3分市バス「出雲路俵町」下車、徒歩5分,0.9,accepted,true,Kyoto Prefecture official tourism facility; filtered to municipality names starting with 京都市. Lodging/restaurant-like records are excluded from primary tourism-place anchors by name terms.
official-kyoto-facility-0000000054,jp-kyoto,교토,JP,京都御所,京都御所,,place,tourism_facility,kyoto_tourism_facilities_city_only,0000000054,http://sankan.kunaicho.go.jp/,"京都市街のほぼ中央にある京都御苑は、東西約700m、南北約1,300mの広大な敷地を誇る。かつては皇族や公家の邸宅が集まっていたが、東京遷都をきっかけに東京へ移動、その後を公園化したもの。玉砂利の広い道、緑の木々や芝生が美しく、それらの豊富な樹木は、街中のオアシス的な存在で、野鳥の宝庫としても知られている。さらには、桜や梅はもちろん、桃の花の名所にもなっている。休日には、散策やスポーツに憩う多くの人々の姿が見られる。その京都御苑内にある京都御所は、明治2年（1869）の東京遷都まで皇居として使われていた。築地塀をめぐらした御所内には、紫宸殿をはじめ、清涼殿や小御所などがあり、王朝時代をほうふつさせる雅かな面影を十分にとどめている。",관광시설,京都府京都市上京区京都御苑,35.025423,135.762126,,,無料※参観は事前申し込み不要の通年公開に変更されました。公開時間については、宮内庁ホームページ（http://sankan.kunaicho.go.jp/）をご確認ください。,"京都御所 / 京都市街のほぼ中央にある京都御苑は、東西約700m、南北約1,300mの広大な敷地を誇る。かつては皇族や公家の邸宅が集まっていたが、東京遷都をきっかけに東京へ移動、その後を公園化したもの。玉砂利の広い道、緑の木々や芝生が美しく、それらの豊富な樹木は、街中のオアシス的な存在で、野鳥の宝庫としても知られている。さらには、桜 / 地下鉄烏丸線「今出川」駅下車、徒歩5分市バス「烏丸今出川」下車、徒歩5分",0.9,accepted,true,Kyoto Prefecture official tourism facility; filtered to municipality names starting with 京都市. Lodging/restaurant-like records are excluded from primary tourism-place anchors by name terms.
official-kyoto-facility-0000000102,jp-kyoto,교토,JP,一条戻り橋,一条戻り橋,,place,tourism_facility,kyoto_tourism_facilities_city_only,0000000102,,一条通の堀川に架かる、長さ6.2mの小さな橋。平安京当時とその位置は変わっていないといわれている。河竹黙阿弥の歌舞伎・渡辺綱と鬼女の話や豊臣秀吉による千利休の木像の磔けなど、さまざまな伝説と歴史を持つ橋。,관광시설,京都府京都市上京区,35.026289,135.751947,,,,一条戻り橋 / 一条通の堀川に架かる、長さ6.2mの小さな橋。平安京当時とその位置は変わっていないといわれている。河竹黙阿弥の歌舞伎・渡辺綱と鬼女の話や豊臣秀吉による千利休の木像の磔けなど、さまざまな伝説と歴史を持つ橋。 / 市バス「一条戻橋・晴明神社前」下車,0.9,accepted,true,Kyoto Prefecture official tourism facility; filtered to municipality names starting with 京都市. Lodging/restaurant-like records are excluded from primary tourism-place anchors by name terms.
official-kyoto-facility-0000009445,jp-kyoto,교토,JP,TAKENOKO 有限会社横山竹材店,TAKENOKO 有限会社横山竹材店,,place,tourism_facility,kyoto_tourism_facilities_city_only,0000009445,http://www.yokotake.co.jp,大正8年（1919）創業の銘竹問屋で、和雑貨を中心に竹製品を販売している。また、MY竹箸製作体験（所要時間／2時間程度）もできる。あらかじめ「箸箱」・「箸袋」がセットになっているので、その場で完成させて持ち帰れる。ほか、茶杓製作体験（1名～30名、所要時間／2時間程度）、竹カゴ製作体験（1名～30名 所要時間／2時間程度）もできる。,관광시설,京都府京都市上京区亀屋町135,35.023392,135.753706,,,"MY竹箸製作体験 4,400円茶杓製作体験（スタンダードコース） 茶杓のみ 3,850円 茶杓+白竹茶杓入れ 5,500円茶杓製作体験（プレミアムコース） 茶杓のみ 5,000円 茶杓+白竹茶杓入れ 6,650円 茶杓+本煤竹茶杓入れ 10,000円竹カゴ製作体験 四海波花カゴ 3,600円 よろずカゴ 4,400円 えびカゴ 4,400円※GOTOトラベル地域共通クーポン利用可",TAKENOKO 有限会社横山竹材店 / 大正8年（1919）創業の銘竹問屋で、和雑貨を中心に竹製品を販売している。また、MY竹箸製作体験（所要時間／2時間程度）もできる。あらかじめ「箸箱」・「箸袋」がセットになっているので、その場で完成させて持ち帰れる。ほか、茶杓製作体験（1名～30名、所要時間／2時間程度）、竹カゴ製作体験（1名～30名 所要時間／2時間程 / 市バス「堀川下長者町」下車、東へ徒歩3分地下鉄烏丸線「丸太町」駅下車、徒歩10分,0.9,accepted,true,Kyoto Prefecture official tourism facility; filtered to municipality names starting with 京都市. Lodging/restaurant-like records are excluded from primary tourism-place anchors by name terms.
official-kyoto-facility-0000003620,jp-kyoto,교토,JP,大将軍八神社方徳殿,大将軍八神社方徳殿,,place,tourism_facility,kyoto_tourism_facilities_city_only,0000003620,http://www.daishogun.or.jp/,大将軍とは、方位を司る星神のこと。この星神の方位を犯すと、厳しい「とがめ」をうけると言い伝えられ、古くから人々の畏敬を受けている。ここ大将軍八神社の鎮座は、平安遷都された延暦13年（794）、桓武天皇による勅願によって勧請され、方除・厄除けの守護神として信仰を集めてきた。方徳殿には陰陽道・道教に関係のある80体の大将軍神像（重文）が祀られている。神像の多くは、大将軍信仰の最盛期でもあった平安中期から鎌倉初期にかけての作。神像のほか、古天文暦道資料（府文）も展示公開されている。,관광시설,京都府京都市上京区一条通御前西入,35.026655,135.733948,,,個人 500円団体 400円学生 300円小学生以下無料,大将軍八神社方徳殿 / 大将軍とは、方位を司る星神のこと。この星神の方位を犯すと、厳しい「とがめ」をうけると言い伝えられ、古くから人々の畏敬を受けている。ここ大将軍八神社の鎮座は、平安遷都された延暦13年（794）、桓武天皇による勅願によって勧請され、方除・厄除けの守護神として信仰を集めてきた。方徳殿には陰陽道・道教に関係のある80体の大将軍 / 市バス「北野天満宮前」、または市バス「北野白梅町」下車、徒歩5分,0.9,accepted,true,Kyoto Prefecture official tourism facility; filtered to municipality names starting with 京都市. Lodging/restaurant-like records are excluded from primary tourism-place anchors by name terms.
official-kyoto-facility-0000008688,jp-kyoto,교토,JP,天神さんの市,天神さんの市,,place,tourism_facility,kyoto_tourism_facilities_city_only,0000008688,http://www.kitanotenmangu.or.jp/,北野天満宮の御祭神菅原道真公の誕生日6月25日、薨去（こうきょ）の2月25日に因み、毎月25日は御縁日とし、終日境内周辺に露店が並び、参拝者の人波が絶えない。特に1月25日の初天神、12月25日の終い天神はいつもにも増して賑わう。,관광시설,京都府京都市上京区馬喰町 北野天満宮境内,35.031135,135.735109,,,,天神さんの市 / 北野天満宮の御祭神菅原道真公の誕生日6月25日、薨去（こうきょ）の2月25日に因み、毎月25日は御縁日とし、終日境内周辺に露店が並び、参拝者の人波が絶えない。特に1月25日の初天神、12月25日の終い天神はいつもにも増して賑わう。 / 市バス「北野天満宮前」下車,0.9,accepted,true,Kyoto Prefecture official tourism facility; filtered to municipality names starting with 京都市. Lodging/restaurant-like records are excluded from primary tourism-place anchors by name terms.
official-kyoto-facility-0000003318,jp-kyoto,교토,JP,山田松香木店,山田松香木店,,place,tourism_facility,kyoto_tourism_facilities_city_only,0000003318,https://www.yamadamatsu.co.jp/,平安朝の頃より育まれた、香道を頂点とする「日本の香り」。その伝統を京都御所近くで受け継ぐ御香処。香木・香原料の輸入・鑑別に優れたノウハウをもつ。伽羅・沈香・白檀など香木の販売や、[1]聞香体験、[2]匂袋作りなどの体験教室も実施している。所要時間／[1]約50分、[2]約50分定員／[1]2名以上、[2]2名以上,관광시설,京都府京都市上京区室町通下立売上ル勘解由小路町164,35.021128,135.757859,,,"体験 [1]1,500円 [2]2,000円",山田松香木店 / 平安朝の頃より育まれた、香道を頂点とする「日本の香り」。その伝統を京都御所近くで受け継ぐ御香処。香木・香原料の輸入・鑑別に優れたノウハウをもつ。伽羅・沈香・白檀など香木の販売や、[1]聞香体験、[2]匂袋作りなどの体験教室も実施している。所要時間／[1]約50分、[2]約50分定員／[1]2名以上、[2]2名以上 / 地下鉄烏丸線「丸太町」駅下車、徒歩7分,0.9,accepted,true,Kyoto Prefecture official tourism facility; filtered to municipality names starting with 京都市. Lodging/restaurant-like records are excluded from primary tourism-place anchors by name terms.
official-kyoto-facility-0000003828,jp-kyoto,교토,JP,ギャラリー紫織庵,ギャラリー紫織庵,,place,tourism_facility,kyoto_tourism_facilities_city_only,0000003828,http://www.shiorian.gr.jp/,京都市景観保全地区の織物工場跡を利用し、長襦袢やきものなど、特に大正期から昭和初期のレトロモダン柄の長じゅばんや復刻製品を展示。当時の卓越した染織技量と京友禅染が見学できるギャラリー。,관광시설,京都府京都市上京区浄福寺通上立売上る大黒町709,35.033254,135.745582,,,入館無料,ギャラリー紫織庵 / 京都市景観保全地区の織物工場跡を利用し、長襦袢やきものなど、特に大正期から昭和初期のレトロモダン柄の長じゅばんや復刻製品を展示。当時の卓越した染織技量と京友禅染が見学できるギャラリー。 / 市バス「今出川浄福寺」下車、徒歩5分市バス「千本今出川」下車、徒歩7分市バス「堀川寺ノ内」下車、徒歩8分,0.9,accepted,true,Kyoto Prefecture official tourism facility; filtered to municipality names starting with 京都市. Lodging/restaurant-like records are excluded from primary tourism-place anchors by name terms.
official-kyoto-facility-0000000067,jp-kyoto,교토,JP,慈照院,慈照院,,place,tourism_facility,kyoto_tourism_facilities_city_only,0000000067,,相国寺塔頭。はじめ大徳院と号していたが、後に足利義政の菩提所となったことから、その法号にちなみ慈照院と改称した。江戸時代初期には桂宮家の菩提所となり、その学問所・棲碧軒が現存している。また、千宗旦好みの茶室・頤神室があることでも知られている。,관광시설,京都府京都市上京区今出川通烏丸東入相国寺門前町703,35.035304,135.759757,,,,慈照院 / 相国寺塔頭。はじめ大徳院と号していたが、後に足利義政の菩提所となったことから、その法号にちなみ慈照院と改称した。江戸時代初期には桂宮家の菩提所となり、その学問所・棲碧軒が現存している。また、千宗旦好みの茶室・頤神室があることでも知られている。 / 地下鉄烏丸線「鞍馬口」駅下車、徒歩5分,0.9,accepted,true,Kyoto Prefecture official tourism facility; filtered to municipality names starting with 京都市. Lodging/restaurant-like records are excluded from primary tourism-place anchors by name terms.
official-kyoto-facility-0000009477,jp-kyoto,교토,JP,京の手創り体験,京の手創り体験,,place,tourism_facility,kyoto_tourism_facilities_city_only,0000009477,http://kyotedukuri.jp,"〈漆器加飾〉●材料をお選びいただきます。技法によって金額が変わります。・Aコース（丸絵皿/写真立て/ペン立て/筆入れ/八景小箱/コンパクト鏡/平鏡の7種類） 2,600円または3,000円・Bコース（手鏡/アクセサリーボックス/弁当箱/コーヒーカップの4種類） 3,000円または3,500円・丸盆 3,500円～●体験技法をお選びいただきます。[1]色絵、[2]蒔絵、[3]沈金、[4]本金箔押し、[5]螺鈿蒔絵〈その他各種体験〉[6] 金彩友禅（ブックカバー、巾着、敷布） 2,500円[7] 和本づくり 2,500円[8] 京扇子 2,800円（1～2か月後に仕上げてお届けします。別途送料370円）[9] 京桐箱 2,500円～3,500円※上記料金は2019年10月1日実施、料金は税込です。※体験にかかる所要時間はすべて60分～90分です。西陣会場での体験教室は1名～48名。別途料金で100名まで可能。出張可能（ご相談ください。）オリジナル図案がある方はお持ちください。",관광시설,京都府京都市上京区堀川通今出川南入る竪門前町414 西陣織産業会館西館101号,35.028775,135.751678,,,,"京の手創り体験 / 〈漆器加飾〉●材料をお選びいただきます。技法によって金額が変わります。・Aコース（丸絵皿/写真立て/ペン立て/筆入れ/八景小箱/コンパクト鏡/平鏡の7種類） 2,600円または3,000円・Bコース（手鏡/アクセサリーボックス/弁当箱/コーヒーカップの4種類） 3,000円または3,500円・丸盆 3,500円～●体験 / 各線「京都」駅（正面）から市バス（9系統）で約25分、市バス（101系統）で15分「堀川今出川」下車、徒歩1分地下鉄烏丸線「今出川」駅下車、徒歩12分",0.9,accepted,true,Kyoto Prefecture official tourism facility; filtered to municipality names starting with 京都市. Lodging/restaurant-like records are excluded from primary tourism-place anchors by name terms.
